BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
"0   ",0,2009,12,21,Cardamom,KOZHIKODE,0,nan,HORTICULTURE,KERALA,"in kwerala what is using as the planting material - seeds or sucker in cardamom","suckers are using in kerala",11.2451,75.7755
"0   ",0,2009,11,10,Cardamom,KANNUR,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"cardomom plant protection","gave the details",11.8764,75.3738
"0   ",0,2009,11,13,Cardamom,KANNUR,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"control of Kattee disease in Cardomom","Eradication of the source of inoculum by destroying infected plants and destruction of the vector by insecticide application are effective Regular application of insecticide against cardamom thrips controls the aphids also Avoid using katte-infected rhizome for plantingDestruction of plants showing symptoms of the disease should be done promptly once in two months Removal of all alternate hosts of virus is also recommended",11.8764,75.3738
"0   ",0,2009,11,10,Cardamom,PATHANAMTHITTA,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"what is the spacing of cardamom","2X2 m",9.27808,76.9737
"0   ",0,2009,11,20,Cardamom,PATHANAMTHITTA,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"whaat is the recovery  of oleoresin from ground cardamom powder",10,9.27808,76.9737
"0   ",0,2009,11,13,Cardamom,KASARGOD,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"Shoot fly Formosina flavipes attack in Cardomom","The pest is observed in the nursery during January to May Dead heart or decay of the central spindle is the external symptom Spraying of quinalphos 0025 or application of phorate granules  1 g aim2 is recommended for the control of the pest",12.4915,74.9878
"0   ",0,2009,11,13,Cardamom,KASARGOD,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"Damping off in Cardomom","This disease is caused by Pythium vexans and Rhizoctonia solani Infection is observed at the collar region Provide good drainage and spray and drench the nursery with 1 Bordeaux mixture or 02 copper oxychloride",12.4915,74.9878
"0   ",0,2009,11,24,Cardamom,KASARGOD,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"processing varities of potato","Kufri Himsona:HybridResistant to late blight Produces excellent white chips on fryingKufri chipsona-2:Hybrid Medium-maturing and resistant to late blightKurfi chipsona-3:Hybrid Easy to cook has excellent flavour with best aroma when boiled or baked and is free from discoloration after cooking",12.4915,74.9878
"0   ",0,2009,11,8,Cardamom,KOLLAM,75,nan,HORTICULTURE,KERALA,Rotting,"Gave control measures",8.88724,76.5909
"0   ",0,2009,11,8,Cardamom,KOLLAM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"which type of cardamom is common in kerala","mysore type",8.88724,76.5909
"0   ",0,2009,11,24,Cardamom,CHHINDWARA,100,KHARIF,HORTICULTURE,"MADHYA PRADESH","WHAT IS CONTROL OF POWDERY MILDEW ","SPRAY BAYLETON10GMPUMP",22.2072,78.7988
"0   ",0,2009,11,8,Cardamom,GUNA,75,nan,HORTICULTURE,"MADHYA PRADESH","CONTROL OF POWDERY MILDEW ","SPRAY BAYLETON 10GMPUMP",24.5002,77.2601
"0   ",0,2009,11,25,Cardamom,RAJGARH,"Fertilizer Use and Availability",KHARIF,HORTICULTURE,"MADHYA PRADESH","WHAT IS UREA DOSE IN CORIANDER ","APPLY 20KGACRE AFTER FIRST IRRIGATION ",23.8717,76.7745
"0   ",0,2009,11,21,Cardamom,AURANGABAD,78,nan,HORTICULTURE,MAHARASHTRA,"variey of corender","Co-1 co-2 are suiatble",19.8773,75.339
"0   ",0,2009,11,5,Cardamom,"EAST JAINTA HILLS",91,JAYAD,HORTICULTURE,MEGHALAYA,"Asking about sources of planting materials for fruits and flowers",nan,25.5379,91.2999
"0   ",0,2009,11,5,Cardamom,"EAST JAINTA HILLS",91,JAYAD,HORTICULTURE,MEGHALAYA,"Asking about sources of planting materials for fruits and flowers","In Meghalaya planting materials for any type of fruits or flowers could be obtained from  Directoriate of Agriculture Shillong ICAR Research complex for NEH region Brapani and from Dewlieh Umsning which is in Ribhoi district itself",25.5379,91.2999
"0   ",0,2009,11,29,Cardamom,ALMORA,76,KHARIF,HORTICULTURE,UTTARAKHAND,"CARDAMAN MAI KIRA LAGA HAI","APPLY FOR ENDOSULPHON  15 MLLT WATER SPRAY",29.7027,79.4326
"0   ",0,2010,12,24,Cardamom,KAMRUP,78,KHARIF,HORTICULTURE,ASSAM,"ASKED ABOUT SOME IMPROVED CARDAMOM VARIETIES","SUGGESTED ABOUT VARIETIES LIKE TDK 4 Mudugiri 1 ETC",26.1469,91.2227
"0   ",0,2010,2,2,Cardamom,VADODARA,102,RABI,HORTICULTURE,GUJARAT,"Asking our soil is suitable for cardemom sowing","Climate is not good suitable here",22.2973,73.1943
"0   ",0,2010,3,26,Cardamom,SABARKANTHA,102,RABI,HORTICULTURE,GUJARAT,"ASKING ABOUT NOT RIPENING OF CARDEMOM FRUIT","ADVISE TO CONTACT HORTICULTURE DEPARTMENT ANAND",23.8689,73.0138
"0   ",0,2010,5,29,Cardamom,JUNAGADH,102,JAYAD,HORTICULTURE,GUJARAT,"Asked about nformation of cardemom","Call disconnect",21.522,70.4582
"0   ",0,2010,3,29,Cardamom,KARNAL,78,KHARIF,HORTICULTURE,HARYANA,"farmer asks me about the varieties of cardamom crop","narnual selctionhisar anandis best",29.7256,76.9107
"0   ",0,2010,3,13,Cardamom,JAMMU,85,RABI,HORTICULTURE,"JAMMU AND KASHMIR","OPTIMIM  SOWING  TIME  OF  CAPASIUM","POTOMUM  SOWING  TIME  IS   MARCH  MONTH",32.7186,74.8581
"0   ",0,2010,1,2,Cardamom,BANGALORE,78,nan,HORTICULTURE,KARNATAKA,avablity,"address given",12.9882,77.6226
"0   ",0,2010,9,2,Cardamom,BELGAUM,"Plant Protection",nan,HORTICULTURE,KARNATAKA,wilt,"drench captan",15.8573,74.5069
"0   ",0,2010,3,16,Cardamom,DAKSHINAKANNADA,"Fertilizer Use and Availability",nan,HORTICULTURE,KARNATAKA,qty,"details given",14.5204,75.7224
"0   ",0,2010,2,16,Cardamom,DHARWAD,"Cultural Practices",nan,HORTICULTURE,KARNATAKA,"cultural practice","cultural practice given",15.3707,75.1333
"0   ",0,2010,9,3,Cardamom,HASSAN,78,nan,HORTICULTURE,KARNATAKA,"cardomom varites",nan,13.0302,76.1745
"0   ",0,2010,9,3,Cardamom,HASSAN,78,nan,HORTICULTURE,KARNATAKA,"cardomom varites","given information",13.0302,76.1745
"0   ",0,2010,10,2,Cardamom,HASSAN,75,nan,HORTICULTURE,KARNATAKA,blight,nan,13.0302,76.1745
"0   ",0,2010,10,2,Cardamom,HASSAN,75,nan,HORTICULTURE,KARNATAKA,blight,nan,13.0302,76.1745
"0   ",0,2010,10,2,Cardamom,HASSAN,75,nan,HORTICULTURE,KARNATAKA,blight,"ridomil 2gpl sprey drench",13.0302,76.1745
"0   ",0,2010,1,25,Cardamom,SHIMOGA,"Market Information",nan,HORTICULTURE,KARNATAKA,"MARKET PRICE","INFORMATION GIVEN AS PER THE DATA AVAILABLE",14.0557,75.2381
"0   ",0,2010,2,18,Cardamom,SHIMOGA,78,nan,HORTICULTURE,KARNATAKA,avablity,"details given",14.0557,75.2381
"0   ","Condiments and Spices",2010,5,31,Cardamom,SHIMOGA,85,nan,HORTICULTURE,KARNATAKA,"Cardamom transplanting time","Transplant after 10 weeks",14.0557,75.2381
"0   ",0,2010,9,25,Cardamom,SHIMOGA,"Field Preparation",nan,HORTICULTURE,KARNATAKA,"soil and land preparation details","information given",14.0557,75.2381
"0   ",0,2010,3,6,Cardamom,KOPPAL,"Market Information",nan,HORTICULTURE,KARNATAKA,price,"details given",15.5748,76.3119
"0   ",0,2010,9,28,Cardamom,TRIVANDRUM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"foot rot in cardomomwhat control measures can adopt",nan,8.48823,76.9475
"0   ",0,2010,11,10,Cardamom,TRIVANDRUM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"shoot and fruit borer attack","2 sprays fenthion 05500mg or  monocrotophos 05 5oo mg feb march and sept -october",8.48823,76.9475
"0   ",0,2010,11,10,Cardamom,TRIVANDRUM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"NEATODE ATTACK","APPLY 60 g furudan 300 g neemcake",8.48823,76.9475
"0   ",0,2010,12,16,Cardamom,ALAPPUZHA,"Fertilizer Use and Availability",nan,HORTICULTURE,KERALA,"Practices required in 3 rd year","Recommended as per POP kerala",9.50066,76.4124
"0   ",0,2010,1,31,Cardamom,KOTTAYAM,75,nan,HORTICULTURE,KERALA,"How to control Phyllosticta leaf spot","spraying the plants with mancozeb 025 at fortnightly intervals is effective in controlling the disease",9.62874,76.6455
"0   ",0,2010,2,3,Cardamom,KOTTAYAM,0,nan,HORTICULTURE,KERALA,"pest and disease management in cardomom","gave the details",9.62874,76.6455
"0   ",0,2010,5,6,Cardamom,KOTTAYAM,0,nan,HORTICULTURE,KERALA,"fertilizer recommendation for cardomom","160kg urea350 kg rock phosphatemuriate of potash 250 kg per hecrein 2 splits",9.62874,76.6455
"0   ",0,2010,6,27,Cardamom,KOTTAYAM,0,nan,HORTICULTURE,KERALA,"market price","details given",9.62874,76.6455
"0   ",0,2010,7,16,Cardamom,KOTTAYAM,0,nan,HORTICULTURE,KERALA,"i want to purchase some good quality cardomom plantsfrom where i can purchase","contact noof cardomom  research station pampadumpara and mayiladum para 0486-82362630486-8237268 respectively given",9.62874,76.6455
"0   ",0,2010,11,15,Cardamom,KOTTAYAM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,manuring,"75:75:150 kgha NPK",9.62874,76.6455
"0   ",0,2010,1,13,Cardamom,IDUKKI,87,nan,HORTICULTURE,KERALA,"cultural practices of cardamom","contact details of cardamom research station Pampadumpara given",9.81548,76.9992
"0   ",0,2010,2,18,Cardamom,IDUKKI,76,nan,HORTICULTURE,KERALA,"Control of mite attack in cardamom nursery","It can be controlled by spraying dicofol 185 ECKelthane at the rate of 15 ml per litre of water per bed at monthly intervalsApplication of wettable sulphur at the rate of 15 kgha is also effective",9.81548,76.9992
"0   ",0,2010,4,19,Cardamom,IDUKKI,102,nan,HORTICULTURE,KERALA,"Please gave the contact number of cardamom research center","Cardamom Research Center Pampadumpara - 0486 8236263",9.81548,76.9992
"0   ",0,2010,5,19,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"stem borer attack in cardomom",nan,9.81548,76.9992
"0   ",0,2010,5,19,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"stem borer attack in cardomom","spray monocrotophos 2ml-3ml per litre on the bore holes",9.81548,76.9992
"0   ",0,2010,6,1,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"cardomom fertilizer application","gave the fertilizer schedule",9.81548,76.9992
"0   ",0,2010,6,16,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"i want to know more about cardomom cultivationits spacingfertilizer recommendation etc","spacing 2m x 2mfertilizer recommendation 163kg urearaj phos 340kgmop 250kg per hectre per year",9.81548,76.9992
"0   ",0,2010,6,29,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"cardomom cultivation","gave the details",9.81548,76.9992
"0   ",0,2010,7,4,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"cardomom cultivation practices","gave the details",9.81548,76.9992
"0   ",0,2010,7,16,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"shoot and capsule borer attack in cardomomwhat control measures can adopt","you can spray roger 2ml per litre or monocrotophos 3ml per litre to control the same",9.81548,76.9992
"0   ",0,2010,7,21,Cardamom,IDUKKI,102,nan,HORTICULTURE,KERALA,"Please gave the contact number of Cardamom Research Center","Cardamom Research Center - Pampadumpara 0486-8236263",9.81548,76.9992
"0   ",0,2010,7,24,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"what control measures can adopt cardomom azhukal disease","you can apply fytolan 4g per litre or ridomil 3g per litre of waterapply on the base of the plant and spray also should be done",9.81548,76.9992
"0   ",0,2010,7,26,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"what control measures can adopt against azhukal disease of cardomom","apply fytolan 4g per litre of water on the base of the plant and spraying also should be done on the leaves also",9.81548,76.9992
"0   ",0,2010,7,28,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"spacing of njallani green gold cardomom","spacing-3mx 3m",9.81548,76.9992
"0   ",0,2010,8,4,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"how much time interval should be given between lime application and fertilizer recommendation","minimum 2 weeks interval should be given between lime application and fertilizer application",9.81548,76.9992
"0   ",0,2010,8,5,Cardamom,IDUKKI,0,nan,HORTICULTURE,KERALA,"contact number of cardomom research station pampadum para idukki",0486-8236263,9.81548,76.9992
"0   ",0,2010,8,16,Cardamom,IDUKKI,"Market Information",nan,HORTICULTURE,KERALA,"From where i can kno the Daily Auction Price of Small Cardamom at vandenmedu auction center","Please visit Spices board website - http:wwwindianspicescomphpauctionPricephp and last auction price 14th is 1435kg Average priceKg",9.81548,76.9992
"0   ",0,2010,8,27,Cardamom,IDUKKI,75,nan,HORTICULTURE,KERALA,"Control of Azhukal disease of Cardomom","Three sprays with 1 Bordeaux mixture or 025 Copper oxychloride or 02 Mancozeb just before onset of South West monsoon in early june and july  Drench the soil with 1 Bordeaux mixture",9.81548,76.9992
"0   ",0,2010,8,28,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"stem borer attack in cardomomwhat control measures can adopt","spary roger 2ml per litre or monocortophos 3ml per litre",9.81548,76.9992
"0   ",0,2010,9,6,Cardamom,IDUKKI,75,nan,HORTICULTURE,KERALA,"Control of Azhukal disease in cardomom","Trashing and destruction of the infected parts should be done as a phytosanitary measure just prior to the onset of southwest monsoon Spray the shoots with 1 Bordeaux mixture with adhesiveby the commencement of the monsoon and continue the spraying operation two or three times up to November-December Give a copious spray to the panicle with 1 Bordeaux mixture  3 lplant during July-August when the disease intensity is maximum",9.81548,76.9992
"0   ",0,2010,9,6,Cardamom,IDUKKI,75,nan,HORTICULTURE,KERALA,"Control of Azhukal disease in cardomom",nan,9.81548,76.9992
"0   ",0,2010,9,8,Cardamom,IDUKKI,102,nan,HORTICULTURE,KERALA,"Contact number of cardomom reserch center Pampadumpara","cardomom reserch center Pampadumpara -0486-8236263",9.81548,76.9992
"0   ",0,2010,9,8,Cardamom,IDUKKI,88,nan,HORTICULTURE,KERALA,"I want to know about subsidy availability for starting new cardamom cultivation","Please contact Spices board field officer Kattapana - 0486-8232989",9.81548,76.9992
"0   ",0,2010,9,11,Cardamom,IDUKKI,102,nan,HORTICULTURE,KERALA,"Contact number of Cardamom Research StationMyladumpara","Indian Cardamom Research InstituteMyladumpara - 0486-8237268",9.81548,76.9992
"0   ",0,2010,9,11,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"stem borer attack in cardomomwhat control measures can adopt","spray monocrotophos 3 ml per litre or spray roger 2ml per litre of water",9.81548,76.9992
"0   ",0,2010,9,12,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"stem borer attack in coconutwhat control measures can adopt",nan,9.81548,76.9992
"0   ",0,2010,9,12,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"stem borer attack in coconutwhat control measures can adopt","spray monocrotophos 3ml per litreor roger 2ml per litre",9.81548,76.9992
"0   ",0,2010,9,15,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"foot rot in cardomomwhat control meassures can adopt","spray fytoaln 4 g per litre of water on the base of the plant",9.81548,76.9992
"0   ",0,2010,9,19,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"foot rot in cardomom what control measures can adopt","apply fytolan 4g per litre of water on base of plant and spraying also done on leaves",9.81548,76.9992
"0   ",0,2010,9,19,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"foot rot in cardomom what control measures can adopt","apply fytolan 4g per litre of water on base of plant and spraying also done on leaves",9.81548,76.9992
"0   ",0,2010,9,26,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"details about cardomom cultivation","details given",9.81548,76.9992
"0   ",0,2010,10,5,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"details about cardomom cultivation",nan,9.81548,76.9992
"0   ",0,2010,10,12,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"foot rot in cardomomwhat control measures can adopt","apply fytolan 4 g per litre on base of plant",9.81548,76.9992
"0   ",0,2010,10,14,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"foot rot in cardomomwhat control measures can adopt","apply fytolan 4g per litre of waterapply on base of the plant",9.81548,76.9992
"0   ",0,2010,10,17,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"foot rot in cardamomwhat control measures can adopt","apply fytolan 4 g per litre of water on the base of plant",9.81548,76.9992
"0   ",0,2010,10,26,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"foot rot in cardamom what control measures can adopt","apply fytolan 4 g per litre of water on base of plant and spraying also should be done",9.81548,76.9992
"0   ",0,2010,10,31,Cardamom,IDUKKI,102,nan,HORTICULTURE,KERALA,"Contact number of cardamom research center","Cardamom Research Station - Pampadumpara 0486-8236263",9.81548,76.9992
"0   ",0,2010,11,21,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"control measures against cardamom stem borer attack","spray roger 2ml per litre or monocrotophos 3ml per litre",9.81548,76.9992
"0   ",0,2010,12,7,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"cultivation aspects of cardamom","details given",9.81548,76.9992
"0   ",0,2010,12,13,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"control measures against foot rot in cardamom","apply copper oxy chloride 4 g per litre of water",9.81548,76.9992
"0   ",0,2010,12,27,Cardamom,IDUKKI,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"what control measures can adopt against stem borer attack in cardamom","spray sevin 4 g per litre or rogor 2ml per litre",9.81548,76.9992
"0   ",0,2010,10,18,Cardamom,ERNAKULAM,85,nan,HORTICULTURE,KERALA,"Propagation methods of cardomom","Cardamom can be propagated vegetatively and by seedlings For vegetative propagation rhizomes with not less than three shoots are used Plants propagated vegetatively come to bearing one year earlier than the seedling-propagated plants But this method has the disadvantage of spreading the katte disease which is of viral origin This disease is not transmitted through seeds Hence in areas where the disease is widespread it would be safer to use seedlings for propagation",9.98408,76.2741
"0   ",0,2010,11,10,Cardamom,ERNAKULAM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,manuring,nan,9.98408,76.2741
"0   ",0,2010,10,15,Cardamom,THRISSUR,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"details about cardomom cultivation","details given",10.527,76.2146
"0   ",0,2010,7,23,Cardamom,PALAKKAD,0,nan,HORTICULTURE,KERALA,"market price",nan,10.7874,76.4742
"0   ",0,2010,7,23,Cardamom,PALAKKAD,0,nan,HORTICULTURE,KERALA,"market price","details given",10.7874,76.4742
"0   ",0,2010,8,9,Cardamom,PALAKKAD,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"Rhizome weevil attack in Cardomom","This is a serious pest in the secondary nursery especially where seedlings are raised continuously year after year The grubs feed on the rhizome and basal portion of the stem This results in drying of leaves and breaking of stem at the base Drenching the nursery beds with chlorpyrifos at 004 can control the pest",10.7874,76.4742
"0   ",0,2010,4,8,Cardamom,MALAPPURAM,0,nan,HORTICULTURE,KERALA,"shoot fly attack in Cardomom-give me the control measures","The pest is observed in the nursery during January to May Dead heart or decay of the central spindle is the external symptom Spraying of quinalphos 0025 or application of phorate granules  1 g aim2 is recommended for the control of the pest",11.1068,76.11
"0   ",0,2010,4,8,Cardamom,MALAPPURAM,0,nan,HORTICULTURE,KERALA,"How can I control Azhukal disease in Caromom","Trashing and destruction of the infected partsSpray the shoots with 1 Bordeaux mixture with adhesive rosin soda or any other sticker by the commencement of the monsoon and continue the spraying operation two or three times up to November-December according to the intensity of the disease and rainfall Give a copious spray to the panicle with 1 Bordeaux mixture  3 lplant during July-August when the disease intensity is maximum",11.1068,76.11
"0   ",0,2010,9,14,Cardamom,MALAPPURAM,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"market prcie",given,11.1068,76.11
"0   ",0,2010,6,21,Cardamom,KOZHIKODE,0,nan,HORTICULTURE,KERALA,"market price",nan,11.2451,75.7755
"0   ",0,2010,6,21,Cardamom,KOZHIKODE,0,nan,HORTICULTURE,KERALA,"market price","details given",11.2451,75.7755
"0   ",0,2010,5,6,Cardamom,WAYANAD,0,nan,HORTICULTURE,KERALA,"shoot borer attack in cardomom","spray monocrotophos 3ml per litre in to the bore holes after removing the caterpillars",11.7151,76.1271
"0   ",0,2010,1,29,Cardamom,KANNUR,0,nan,HORTICULTURE,KERALA,"fertilizer management in Cardomom","gave the details",11.8764,75.3738
"0   ",0,2010,2,14,Cardamom,KANNUR,0,nan,HORTICULTURE,KERALA,"cardomom varities suited for kerala","ICRI-1 ICRI-2 PV-1 and PV-2",11.8764,75.3738
"0   ",0,2010,2,14,Cardamom,KANNUR,0,nan,HORTICULTURE,KERALA,"control of kattee disease in cardomom","This is a virus disease which is transmitted by the banana aphid Pentalonia nigronervosa The symptoms consist of discontinuous stripes of light green colour running almost parallel to each other from the mid-rib to the margin of the leaves which form a mosaic pattern On young shoots such stripes are seen on the leaf sheath also The infected clumps will be smaller in size with fewer tillers",11.8764,75.3738
"0   ",0,2010,8,14,Cardamom,PATHANAMTHITTA,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,price,given,9.27808,76.9737
"0   ",0,2010,1,5,Cardamom,KASARGOD,0,nan,HORTICULTURE,KERALA,"pest management in cardomom","gave the details",12.4915,74.9878
"0   ",0,2010,10,1,Cardamom,KASARGOD,75,nan,HORTICULTURE,KERALA,"Control of damping off","This disease is caused by Pythium vexans and Rhizoctonia solani Infection is observed at the collar region Provide good drainage and spray and drench the nursery with 1 Bordeaux mixture or 02 copper oxychloride",12.4915,74.9878
"0   ",0,2010,6,3,Cardamom,KOLLAM,0,nan,HORTICULTURE,KERALA,"capsule borer","apply moncrotophos",8.88724,76.5909
"0   ",0,2010,9,5,Cardamom,KOLLAM,102,nan,HORTICULTURE,KERALA,"Contact number of cardomom research center Pampadumpara",nan,8.88724,76.5909
"0   ",0,2010,3,18,Cardamom,SHAJAPUR,93,RABI,HORTICULTURE,"MADHYA PRADESH","what are production of cardamom","contact to dr tr sharma jnkvv 9425833961",23.4171,76.6075
"0   ",0,2010,5,18,Cardamom,UJJAIN,75,nan,HORTICULTURE,"MADHYA PRADESH","what is the control of yellowing the coriander ","sprey carbendazime  25 g per pump and irrigate only in the evening",23.1885,75.7717
"0   ",0,2010,9,30,Cardamom,RATLAM,99,JAYAD,HORTICULTURE,"MADHYA PRADESH","how to control of flower dropping in cordamom ","contact to dr tr sharma   jnkvv  jabalpur 07614040382",23.5022,74.9552
"0   ",0,2010,3,9,Cardamom,SATNA,76,KHARIF,HORTICULTURE,"MADHYA PRADESH","what is give you information larva controller of cardamom","fame-3mlpump use in cardamom",24.6954,80.777
"0   ",0,2010,3,9,Cardamom,SATNA,76,KHARIF,HORTICULTURE,"MADHYA PRADESH","what is give you information larva controller of cardamom",nan,24.6954,80.777
"0   ",0,2010,3,22,Cardamom,PUNE,87,RABI,HORTICULTURE,MAHARASHTRA,"Climatic and soil condition for cultivation of cardamom","Rainfall should be 1500 to 4000mmTemp10-35cSoil should be loamy and with 45 to 6 pH",18.5214,73.8545
"0   ",0,2010,3,4,Cardamom,MUMBAI,102,RABI,HORTICULTURE,MAHARASHTRA,"PERIOD TO HARVEST DALCHINI","NOVEMBER TO APRIL",19.055,72.8692
"0   ",0,2010,4,15,Cardamom,CUTTACK,93,nan,HORTICULTURE,ODISHA,"MANAGEMENT OF CARDAMOM","CONTACT LATER",20.4686,85.8792
"0   ",0,2010,12,19,Cardamom,PURI,"Fertilizer Use and Availability",nan,HORTICULTURE,ODISHA,"fertiliser dose of cardamom","answer given in detail",19.8076,85.8253
"0   ",0,2010,6,11,Cardamom,SAMBALPUR,99,nan,HORTICULTURE,ODISHA,"FLOWER DROPS IN SMALL CARDAMOM","APPLY MICRONUTRIENTS",21.5571,84.1529
