BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
SARUKHETRI,Fruits,2012,12,24,Mango,BARPETA,0,nan,HORTICULTURE,ASSAM,"control measure of mango hopper","spray malathion  01",26.3459,91.0397
CHAIDUAR,Fruits,2012,11,8,Mango,SONITPUR,76,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT TO CONTROLL OF MANGO HOPPER",nan,26.7678,92.7014
VANTHALI,Fruits,2012,9,9,Mango,JUNAGADH,"Plant Protection",JAYAD,HORTICULTURE,GUJARAT,"asking about mango hopper","phosalon 35mlpump",21.522,70.4582
"BILASPUR SADAR",Fruits,2012,5,22,Mango,BILASPUR,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control of  hopper mango ","spray of bordax mixture  1 nilathota  1 kg  chuna 100 litre water ",31.3381,76.7612
"0   ",Fruits,2012,6,8,Mango,BILASPUR,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","How to control mango hopper ","Spray Monocrotphos  200ml 200 liter of water",31.3381,76.7612
"0   ",Fruits,2012,4,1,Mango,KANGRA,75,RABI,HORTICULTURE,"HIMACHAL PRADESH","How to controll mango hopper in mango","Spray Monocrotophos  200ml liter of water",32.0769,76.2986
FATEHPUR,Fruits,2012,5,19,Mango,KANGRA,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control of hopper mango plant ","spray of monocrotophos   240 ml in 200 litre water ",32.0769,76.2986
FATEHPUR,Fruits,2012,5,21,Mango,KANGRA,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control of hopper mango crop ","spray of malathion 2 100 ml in 100 litre water ",32.0769,76.2986
NURPUR,Fruits,2012,6,1,Mango,KANGRA,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","How to control mango hopper in mango","Spray monocrotophos  200ml 200 liter of water",32.0769,76.2986
NURPUR,Fruits,2012,6,4,Mango,KANGRA,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control hopper of mango ","spray of monocrotophos  240 ml in 200 litre water ",32.0769,76.2986
KANGRA,Fruits,2012,6,7,Mango,KANGRA,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control hopper of mango ","spray of monocrotophos  240 ml in 200 litre water ",32.0769,76.2986
KANGRA,Fruits,2012,6,14,Mango,KANGRA,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control hopper of mango ","spray of monocrotophos  240 ml in 200 litre water ",32.0769,76.2986
"MANDI SADAR",Fruits,2012,5,30,Mango,MANDI,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control hopper of mango ","spray of sipermathrin  30 ml in 15 litre  water ",31.6517,77.0093
GOHAR,Fruits,2012,6,3,Mango,MANDI,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control hopper of mango ","spray of  monocrotophos  240 ml 200 litre water ",31.6517,77.0093
SOLAN,Fruits,2012,6,5,Mango,SOLAN,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control hopper of mango ","spray of monocrotophos  240 ml 200 litre water ",30.9078,77.1024
KUNIHAR,Fruits,2012,6,8,Mango,SOLAN,75,JAYAD,HORTICULTURE,"HIMACHAL PRADESH","how to control hopper of mango ","spray of monocrotophos  240 ml in 200 litre water ",30.9078,77.1024
"0   ",Fruits,2012,10,23,Mango,JAMMU,76,KHARIF,HORTICULTURE,"JAMMU AND KASHMIR","CONTROL OF MANGO HOPPER IN MANGO","SPRAY ROGAR  2 ML PER LITRE OF WATER",32.7186,74.8581
"0   ",Fruits,2012,6,4,Mango,BIJAPUR,76,JAYAD,HORTICULTURE,KARNATAKA,"mango hopper","accepate spray 1mlliter",16.827,75.7175
"0   ",Fruits,2012,5,18,Mango,KOLAR,76,nan,HORTICULTURE,KARNATAKA,hoppers,"spray carboryl 2glt",13.1805,78.2669
"0   ",Fruits,2012,10,22,Mango,MANDYA,76,nan,HORTICULTURE,KARNATAKA,"mango leaf hoppers","caebendezium 4gramlit",12.6369,76.7275
"0   ",Fruits,2012,10,23,Mango,"BANGALORE RURAL",75,nan,HORTICULTURE,KARNATAKA,hoppers,"spray carboryl 4glt",13.0011,77.3361
MULANTHURUTHY,Fruits,2012,11,3,Mango,ERNAKULAM,0,nan,HORTICULTURE,KERALA,"mango hopper-cutting the leaves",carbaryl,9.98408,76.2741
PALAKKAD,Fruits,2012,12,5,Mango,PALAKKAD,76,nan,HORTICULTURE,KERALA,"mango hopper","spray rogor 2 ml per litre of water",10.7874,76.4742
KODUVALLY,Fruits,2012,7,3,Mango,KOZHIKODE,76,nan,HORTICULTURE,KERALA,"mango plant hopper","spray carbaryl",11.2451,75.7755
"0   ",Fruits,2012,11,23,Mango,KANNUR,0,nan,HORTICULTURE,KERALA,hopper,"sevincarbarylmalathion in 2ml in 1 water",11.8764,75.3738
HOSHANGABAD,Fruits,2012,5,9,Mango,HOSHANGABAD,76,RABI,HORTICULTURE,"MADHYA PRADESH","How to control mango hopper in mango crop","Spray Malathion  30 ml15 lit of water",22.7546,77.7198
BETUL,Fruits,2012,8,1,Mango,BETUL,76,JAYAD,HORTICULTURE,"MADHYA PRADESH","how to control the mango hopper ","spray imidaclorprit57mlpump",21.8797,77.8754
INDORE,Fruits,2012,11,16,Mango,INDORE,0,KHARIF,HORTICULTURE,"MADHYA PRADESH","how to control leaf hopper in mango crop","Buprofezin 25  SC 15 mllit Dimethoate 30  EC 16 mllit Imidacloprid 178  SL  30 ml10 lit  Malathion 50  EC 15 mllit Oxydemeton Methyl 25  EC 10 mllit",22.7204,75.8682
DHAR,Fruits,2012,5,16,Mango,DHAR,76,RABI,HORTICULTURE,"MADHYA PRADESH","How to control Mango hopper in mango","Spray malathion 30 ml15 lit of water",22.5787,75.2259
"0   ",Fruits,2012,5,28,Mango,DHAR,76,RABI,HORTICULTURE,"MADHYA PRADESH","How to control leaf hopper in mango crop","Spray malathion 30-35 ml15 lit of water",22.5787,75.2259
JAISINGHNAGAR,Fruits,2012,5,19,Mango,SHAHDOL,76,RABI,HORTICULTURE,"MADHYA PRADESH","How to control of Hoppers suck the sap from flower panicles in mango ---","Spray carbaryl-3 g or fenvalarate 0002 or monocrotophos 005",23.3002,81.3648
RAJNAGAR,Fruits,2012,5,21,Mango,CHHATARPUR,76,RABI,HORTICULTURE,"MADHYA PRADESH","How to control hopper in mango crop","Spray matasystox 20-25 ml15 lit oof water",24.7606,79.6782
"0   ",Fruits,2012,12,15,Mango,AHMADNAGAR,76,KHARIF,HORTICULTURE,MAHARASHTRA,"mango hoppers","regent 2mllit",19.0744,74.722
MOHOL,Fruits,2012,12,21,Mango,SOLAPUR,"Plant Protection",KHARIF,HORTICULTURE,MAHARASHTRA,"CONTROL MEASURE FOR HOPPER ","FENVARLATE 3  ML PUMP",17.8499,75.2763
"0   ",Fruits,2012,12,22,Mango,OSMANABAD,76,KHARIF,HORTICULTURE,MAHARASHTRA,"attack of mango hopper","spray of chlorpyriphos",18.2822,76.0588
GANJAM,Fruits,2012,8,30,Mango,GANJAM,76,nan,HORTICULTURE,ODISHA,HOPPER,"IMIDACLOPRID 2MLLTR",19.609,84.7081
AUR,Fruits,2012,6,8,Mango,"SHAHID BHAGAT SINGH NAGAR Nawanshahr",76,JAYAD,HORTICULTURE,PUNJAB,"tell me control of leaf hopper in mango","spray malathion 3mlltr water",30.9293,75.5005
"0   ",Fruits,2012,10,26,Mango,JAIPUR,76,KHARIF,HORTICULTURE,RAJASTHAN,"tell me control mango hopper","monocrotofosh 36slmalathian-50ec melveleret 20ec --1mllitter spray",26.9155,75.819
"0   ",Fruits,2012,12,13,Mango,KANCHEEPURAM,76,KHARIF,HORTICULTURE,TAMILNADU,"leaf hopper attack in maNgo","spray phasolene 2mllit",12.8796,79.7043
ARAKKONAM,Fruits,2012,8,3,Mango,VELLORE,76,JAYAD,HORTICULTURE,TAMILNADU,"hopper in mango","spray acephate 2gmlit",12.9022,79.0611
VELLORE,Fruits,2012,10,9,Mango,VELLORE,76,JAYAD,HORTICULTURE,TAMILNADU,"hopper in mango","spray phosalone 2 mllit",12.9022,79.0611
ALANGAYAN,Fruits,2012,12,10,Mango,VELLORE,76,KHARIF,HORTICULTURE,TAMILNADU,"Mango hoppers","Spray two rounds of imidacloprid 2 mllit",12.9022,79.0611
DHARMAPURI,Fruits,2012,9,1,Mango,DHARMAPURI,76,JAYAD,HORTICULTURE,TAMILNADU,"hopper in mango","spray phosalone 15 mllit",12.1456,78.1132
TIRUPPUR,Fruits,2012,8,5,Mango,COIMBATORE,76,JAYAD,HORTICULTURE,TAMILNADU,"hopper in mango","spray acephate 2gmlit",11.0018,76.9628
KARAMADAI,Fruits,2012,8,31,Mango,COIMBATORE,76,JAYAD,HORTICULTURE,TAMILNADU,"hopper in mango","spray phosalone 15 mllit",11.0018,76.9628
NAMBIYUR,Fruits,2012,11,5,Mango,ERODE,76,JAYAD,HORTICULTURE,TAMILNADU,"mango hopper","spray dimethoate 2mllit",11.4905,77.3505
"0   ",Fruits,2012,12,7,Mango,THIRUVALLUR,76,KHARIF,HORTICULTURE,TAMILNADU,"Mango hoppers","spray phosphamidon 2 mllitre of water",13.2538,80.0563
RASIPURAM,Fruits,2012,11,13,Mango,NAMAKKAL,76,KHARIF,HORTICULTURE,TAMILNADU,"mango hopper","Spray two rounds of acephate 1glit",11.3034,78.1186
NATTAM,Fruits,2012,12,25,Mango,DINDIGUL,76,KHARIF,HORTICULTURE,TAMILNADU,"Hopper in mango","Spraying two rounds of acephate 75 SP 1glit",10.4257,77.8157
VEDARANYAM,Fruits,2012,10,8,Mango,NAGAPATTINAM,76,JAYAD,HORTICULTURE,TAMILNADU,"hopper in mango","spray phosalone 2 mllit",10.6026,79.7619
"0   ",Fruits,2012,8,28,Mango,TIRUVANNAMALAI,76,JAYAD,HORTICULTURE,TAMILNADU,"mango hopper control","spray chlorpyriphos 3mllit mancozeb 2glit of water",12.4289,78.9992
VANDAVASI,Fruits,2012,9,21,Mango,TIRUVANNAMALAI,76,JAYAD,HORTICULTURE,TAMILNADU,"Hopper in mango","spray monocrotophos 2mllitdouble tonic 05mllit",12.4289,78.9992
POLUR,Fruits,2012,9,30,Mango,TIRUVANNAMALAI,76,JAYAD,HORTICULTURE,TAMILNADU,"Mango hopper management","Spraying acephate  2glit or phosalone  15 mllit",12.4289,78.9992
CHEYYAR,Fruits,2012,10,25,Mango,TIRUVANNAMALAI,76,JAYAD,HORTICULTURE,TAMILNADU,"hoppers in mango","spray imidachloprid 2 ml  lit of water",12.4289,78.9992
ARIYALUR,Fruits,2012,12,9,Mango,ARIYALUR,76,KHARIF,HORTICULTURE,TAMILNADU,"Mango hoppers","Spray two rounds of imidacloprid 2 mllit",11.1531,79.2586
ARIYALUR,Fruits,2012,12,16,Mango,ARIYALUR,76,KHARIF,HORTICULTURE,TAMILNADU,"Hopper in mango","Spraying two rounds of acephate 75 SP 1glit or phosalone 35 EC   15 mllit or carbaryl 50 WP 2 glit or phosphamidon 40SL 2 mllit of water will control hopper",11.1531,79.2586
MATHUR,Fruits,2012,11,27,Mango,KRISHNAGIRI,76,KHARIF,HORTICULTURE,TAMILNADU,"hopper attack in mango","Spraying two rounds of acephate  1glit",12.5152,78.0094
"0   ",Fruits,2012,12,21,Mango,KRISHNAGIRI,76,KHARIF,HORTICULTURE,TAMILNADU,"mango hopper","spray imidacloprid 200 SL 1 ml  acephate 2 g  lit of water",12.5152,78.0094
LALGANJ,Fruits,2012,5,19,Mango,MIRZAPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Mango hopper control","Spray of Qunalphas 20mlLwater",24.9317,82.628
BARASATHI,Fruits,2012,5,16,Mango,JAUNPUR,76,KHARIF,HORTICULTURE,"UTTAR PRADESH","mango hopper","spray ofqunalphos 20ml per L water",25.7967,82.4889
MALIHABAD,Fruits,2012,11,19,Mango,LUCKNOW,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","hopper problme in mango garden","alfamethrin ki 05-1 ml lit pani me prayog kare",26.8381,80.9346
"0   ",Fruits,2012,5,26,Mango,CHANDAULI,76,nan,HORTICULTURE,"UTTAR PRADESH","Mango Hopper","Mithyle parthian 200 gramplant",25.1257,83.2495
SAKALDIHA,Fruits,2012,9,9,Mango,CHANDAULI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","mango hopper in mango","sprey of monochrotophas  5 mlL water",25.1257,83.2495
"0   ",Fruits,2012,5,19,Mango,DARJEELING,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF MANGO HOPPER IN MANGO","SPRAY CARBARYL  25 GMLIT OF WATER",27.0378,88.2632
"0   ",Fruits,2012,6,1,Mango,DARJEELING,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF MANGO HOPPER IN MANGO","SPRAY CARBARYL  25 GMLIT OF WATER",27.0378,88.2632
"0   ",Fruits,2012,5,2,Mango,"Cooch BIHAR",76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF MANGO HOPPER IN MANGO","SPRAY CARBARYL  25 GMLIT OF WATER",26.3224,89.4592
"0   ",Fruits,2012,5,14,Mango,MURSHIDABAD,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF PLANT HOPPER IN MANGO","SPRAY ACEPHATE  075 GMLIT OF WATER",24.1746,88.2721
SAGARDIGHI,Fruits,2012,5,21,Mango,MURSHIDABAD,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF MANGO HOPPERIN MANGO","SPRAY DIMETHOIAD  2 MLLIT OF WATER",24.1746,88.2721
BERHAMPORE,Fruits,2012,6,27,Mango,MURSHIDABAD,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL LEAF HOPPER IN MANGO","SPRAY CARBARYL25GMLITOF WATER",24.1746,88.2721
BHARATPUR-II,Fruits,2012,10,5,Mango,MURSHIDABAD,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL LEAF HOPPER IN MANGO","SPRAY CARBARYL 25GMLITOF WATER",24.1746,88.2721
"0   ",Fruits,2012,10,21,Mango,MURSHIDABAD,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF LEAF HOPPER IN MANGO","SPRAY MONOCROTOPHOS  2 MLLIT OF WATER",24.1746,88.2721
MURSHIDABAD-JIAGUNJ,Fruits,2012,11,8,Mango,MURSHIDABAD,76,KHARIF,HORTICULTURE,"WEST BENGAL","MANGO HOPPER ","SPRAY ACEPHATE 75  075 GMLIT OF WATER",24.1746,88.2721
KANDI,Fruits,2012,11,15,Mango,MURSHIDABAD,76,KHARIF,HORTICULTURE,"WEST BENGAL","MANGO HOPPER IN MANGO","ADVICE TO APPLY ACEPHATE 75WP  15 GM 2 LIT OF WATER",24.1746,88.2721
SUTI-II,Fruits,2012,12,8,Mango,MURSHIDABAD,76,KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF MANGO HOPPER IN MANGO","SPRAY CARBARYL  25 GMLIT OF WATER",24.1746,88.2721
"0   ",Fruits,2012,5,19,Mango,NADIA,76,JAYAD,HORTICULTURE,"WEST BENGAL","MANGO HOPPER IN JUTE","APPLY THIOMETHOXAM  1 GM 2 LIT OF WATER",23.4847,88.5567
RANAGHAT-I,Fruits,2012,9,27,Mango,NADIA,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF PLANT HOPPER IN MANGO","SPRAY TWO ROUNDS OF ACEPHATE 75 SP 1GMLIT OF WATER",23.4847,88.5567
"0   ",Fruits,2012,11,28,Mango,NADIA,0,KHARIF,HORTICULTURE,"WEST BENGAL","MANGO HOPPER OF MANGO","TRIZOPSH 15 MLLIT",23.4847,88.5567
BARASAT-I,Fruits,2012,6,23,Mango,"NORTH 24 PARGANAS",76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL LEAF HOPPER IN MANGO","SPRAY CARBARYL25GMLITOF WATER",22.6927,88.6626
"0   ",Fruits,2012,11,11,Mango,HOOGHLY,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF LEAF HOPPER IN MANGO","SPRAY MONOCROTOPHOS  2 MLLIT OF WATER",22.9099,88.0121
"0   ",Fruits,2012,6,23,Mango,BARDDHAMAN,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL LEAF HOPPER IN MANGO","SPRAY CARBARYL25GMLITOF WATER",23.25,87.75
"0   ",Fruits,2012,9,4,Mango,BARDDHAMAN,76,JAYAD,HORTICULTURE,"WEST BENGAL","MANGO HOPPER INFECTION","APPLY COPPER HYDROXIDE  1 GM LIT OF WATER",23.25,87.75
"0   ",Fruits,2012,5,13,Mango,BIRBHUM,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF  PLANT HOPPER IN MANGO","SPRAY MONOCROTOPHOS  15 MLLIT OF WATER",24.0622,87.6983
LABPUR,Fruits,2012,8,2,Mango,BIRBHUM,76,JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF MANGO HOPPER IN MANGO","SPRAY CARBARYL  25 GMLIT OF WATER",24.0622,87.6983
"0   ",Fruits,2012,7,12,Mango,"EAST MEDINIPUR",76,JAYAD,HORTICULTURE,"WEST BENGAL","ATTACK OF HOPPER IN MANGO","APPLY CARBARYL 50  WP  25 GMLIT OF WATER",22.2906,87.9159
"0   ",Fruits,2013,1,4,Mango,VIZIANAGARM,76,nan,HORTICULTURE,"ANDHRA PRADESH","asked about mangohoppers","suggest to spray thiomethaxam",15.9241,80.1864
KOMARADA,Fruits,2013,1,12,Mango,VIZIANAGARM,75,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers in mango","spraying of carbaryle 3 grmslit water",15.9241,80.1864
"KAKINADA RURAL",Fruits,2013,1,3,Mango,"EAST GODAVARI",0,nan,HORTICULTURE,"ANDHRA PRADESH","hopper in mango","carbaryl 50 WP 2 glit",16.9957,81.7154
"0   ",Fruits,2013,2,12,Mango,"EAST GODAVARI",76,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers in mango","spraying of carbaryle 3 grmslit water",16.9957,81.7154
KORUKONDA,Fruits,2013,3,23,Mango,"EAST GODAVARI",76,nan,HORTICULTURE,"ANDHRA PRADESH","control of mango hoppers","spraying of monocrotophas 16mllitre water",16.9957,81.7154
KORUKONDA,Fruits,2013,5,25,Mango,"EAST GODAVARI",nan,nan,HORTICULTURE,"ANDHRA PRADESH","leaf hopper control","dimethoate 2mllit water",16.9957,81.7154
BHIMADOLE,Fruits,2013,1,30,Mango,"WEST GODAVARI",76,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers in mango","spraying of carbaryle 3 grmslit water",16.6443,81.5885
GKONDURU,Fruits,2013,1,26,Mango,KRISHNA,0,nan,HORTICULTURE,"ANDHRA PRADESH","mango hoppers","monocrotophos 16 mll",16.2128,81.0307
"0   ",Fruits,2013,3,1,Mango,KRISHNA,76,nan,HORTICULTURE,"ANDHRA PRADESH","control of hoppers in mango","spraying of carbaryle 3 grmslit water",16.2128,81.0307
"0   ",Fruits,2013,1,20,Mango,PRAKASAM,76,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers in mango","spraying of carbaryle 3 grmslit water",15.6643,79.4733
CHINAGANJAM,Fruits,2013,3,22,Mango,PRAKASAM,99,nan,HORTICULTURE,"ANDHRA PRADESH","control of mango hoppers","spraying of monocrotophas 16mllitre water",15.6643,79.4733
MANUBOLU,Fruits,2013,1,22,Mango,NELLORE,76,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers in mango","spraying of carbaryle 3 grmslit water",14.4494,79.9874
DAKKILI,Fruits,2013,5,3,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","hoppers in mango",dimethoate2mllit,14.4494,79.9874
"0   ",Fruits,2013,1,29,Mango,ANANTPUR,76,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers","spraying of carbaryle 3 grmslit water",13.5747,78.5029
KADIRI,Fruits,2013,5,9,Mango,ANANTPUR,nan,nan,HORTICULTURE,"ANDHRA PRADESH","ctrl of leaf hoppers in mango","spray acephate 2grlit",13.5747,78.5029
"CHINTAKOMMA DINNE",Fruits,2013,1,20,Mango,"Y S R ",76,nan,HORTICULTURE,"ANDHRA PRADESH","control of hoppers in mango","spraying of carbaryle 3 grmslit water",15.9241,80.1864
"0   ",Fruits,2013,1,20,Mango,"Y S R ",76,nan,HORTICULTURE,"ANDHRA PRADESH","control of hoppers in mango","spraying of carbaryle 3 grmslit water",15.9241,80.1864
KODUR,Fruits,2013,1,23,Mango,"Y S R ",0,nan,HORTICULTURE,"ANDHRA PRADESH","leaf hopper in mango","monocrotophos  2mllit",15.9241,80.1864
BADVEL,Fruits,2013,2,12,Mango,"Y S R ",76,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers in mango","spraying of carbaryle 3 grmslit water",15.9241,80.1864
MUDDANUR,Fruits,2013,3,31,Mango,"Y S R ",76,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers","spraying of carbaryle 3 grmslit water",15.9241,80.1864
GOPAVARAM,Fruits,2013,4,28,Mango,"Y S R ",nan,nan,HORTICULTURE,"ANDHRA PRADESH","control of plant hoppers in mango","spraying of carbendazim 1 grm and cabaryle 3 grmlit water",15.9241,80.1864
NANDALUR,Fruits,2013,5,13,Mango,"Y S R ",nan,nan,HORTICULTURE,"ANDHRA PRADESH","ctrl of leaf hoppers","spray monocrotophose15 mllit",15.9241,80.1864
KODUR,Fruits,2013,11,13,Mango,"Y S R ",nan,nan,HORTICULTURE,"ANDHRA PRADESH","mango hoppers","carboril 50 3gramsliter",15.9241,80.1864
MADANAPALLE,Fruits,2013,1,26,Mango,CHITTOOR,0,nan,HORTICULTURE,"ANDHRA PRADESH","hoppers in mango","moncrotophos  2mllit",13.2026,79.0032
"0   ",Fruits,2013,2,7,Mango,CHITTOOR,76,nan,HORTICULTURE,"ANDHRA PRADESH","control of hoppers in mango","spraying of carbaryle 3 grmslit water",13.2026,79.0032
KUPPAM,Fruits,2013,2,7,Mango,CHITTOOR,0,nan,HORTICULTURE,"ANDHRA PRADESH","leaf hopper in mango","monocrotophos  2mllit",13.2026,79.0032
KARVETINAGAR,Fruits,2013,2,14,Mango,CHITTOOR,0,nan,HORTICULTURE,"ANDHRA PRADESH","hopper in mango","monocrotophos  2mllit",13.2026,79.0032
CHOWDEPALLE,Fruits,2013,7,22,Mango,CHITTOOR,nan,nan,HORTICULTURE,"ANDHRA PRADESH","hopper damage","chloropyriphos 2ml epr liter water",13.2026,79.0032
LAHOAL,Fruits,2013,6,5,Mango,DIBRUGARH,"Plant Protection",JAYAD,HORTICULTURE,ASSAM,"MANGO HOPPER","SPRAY MALATHION 50 EC  2ML MIXED WITH ONE LITRE OF WATER",27.4845,94.9019
SRIJANGRAM,Fruits,2013,6,26,Mango,BONGAIGAON,"Plant Protection",JAYAD,HORTICULTURE,ASSAM,"MANGO HOPPER","SPRAY DIMACRON OR ROGOR 1 ML MIXED WITH ONE LITRE OF WATER",26.48,90.558
PIRO,Fruits,2013,6,5,Mango,BHOJPUR,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"Plant Protection PestsHopper","Spraying two rounds of acephate 75 SP 1glit or phosalone 35 EC   15 mllit or carbaryl 50 WP 2 glit",25.4501,84.5635
CHEHRAKALA,Fruits,2013,3,9,Mango,VAISHALI,76,KHARIF,HORTICULTURE,BIHAR,Hopper,nan,25.7492,85.3972
CHEHRAKALA,Fruits,2013,3,9,Mango,VAISHALI,76,KHARIF,HORTICULTURE,BIHAR,"HOPPER IN MANGO LEAF","Spraying two rounds of acephate 75 SP 1glit or phosalone 35 EC   15 mllit",25.7492,85.3972
"SHIVAJI NAGAR",Fruits,2013,6,7,Mango,SAMASTIPUR,"Plant Protection",nan,HORTICULTURE,BIHAR,"mango hopper in mango","spray Dimethoate 30EC 2 ml litre for mango hopper",25.7748,85.8672
RANGRACHOWK,Fruits,2013,1,24,Mango,BHAGALPUR,0,KHARIF,HORTICULTURE,BIHAR,"hopper control in mango","Plant Protection PestsHopper Spraying two rounds of acephate 75 SP 1glit or phosalone 35 EC   15 mllit or carbaryl 50 WP 2 glit or phosphamidon 40SL 2 mllit of water will control hopper First at the time of panicle emergence and the second two weeks after first spray Wettable sulphur  2 glit may be sprayed after spraying carbaryl to avoid mite resurgence Phosphamidon  neem oil 5 mllit of water can be mixed with any insecticides for the control of hopper and shoot webber",25.2861,87.1304
