BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
"0   ",0,2010,4,21,Banana,ERNAKULAM,75,nan,HORTICULTURE,KERALA,"Symptoms of bunchy top disease","The initial symptom is the presence of dark-green spots on the petioles midribs and leaf veins of the newly emerging leaves The infected leaves are erect narrow stunted and often have yellow leaf margins The leaves become smaller as the disease progresses Eventually the crown of the plant is composed of only stunted leaves producing a bunchy top hence this got that  name",9.98408,76.2741
"0   ",0,2010,1,22,Banana,THRISSUR,75,nan,HORTICULTURE,KERALA,"How to bunchy top disease","Vector control using tobacco decoction Clean cultivation",10.527,76.2146
"0   ",0,2010,2,28,Banana,MALAPPURAM,76,nan,HORTICULTURE,KERALA,"control measures of Banana rhizome weevil and bunchy top disease","Field sanitationremove all bunchy top affected plants Apply neem cake 1kgplant 25 g phorate 10G eg Thimet 10G or 20 g carbofuran 3G eg Furadan 3G each 20 days 75 days and 165 days after planting",11.1068,76.11
"0   ",0,2010,1,26,Banana,KANNUR,75,nan,HORTICULTURE,KERALA,"How to control bunchy top disease","Field sanitation neem cake 1kgplant 25 g phorate 10G eg Thimet 10G or 20 g carbofuran 3G eg Furadan 3G each 20 days 75 days and 165 days after planting",11.8764,75.3738
"0   ",0,2010,3,17,Banana,BARGARH,75,KHARIF,HORTICULTURE,ODISHA,"BUNCHY TOP DISEASE IN BANANA","DESTROY THE EFFECTED PLANTS THEN CONTROL THE APHIDS",21.232,83.5653
"0   ",0,2010,5,7,Banana,JHARSUGUDA,75,nan,HORTICULTURE,ODISHA,"BUNCHY TOP DISEASE IN BANANA","SPRAY IMIDACLOPRID  1ML3LIT OF WATER",21.8019,83.9714
MYLAVARAM,Fruits,2011,7,11,Banana,"Y S R ",0,nan,HORTICULTURE,"ANDHRA PRADESH","bananabunchy top disease",nan,15.9241,80.1864
MYLAVARAM,Fruits,2011,7,11,Banana,"Y S R ",0,nan,HORTICULTURE,"ANDHRA PRADESH","bananabunchy top disease","recommanded information has given",15.9241,80.1864
MATIA,Fruits,2011,11,14,Banana,GOALPARA,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE OF BUNCHY TOP DISEASE IN BANANA","SUGGESTED TO SPRAY ROGOR 35 EC  2 MILILITRE  LITRE OF WATER",26.0492,90.6002
CHAMARIAPT,Fruits,2011,7,23,Banana,KAMRUP,75,JAYAD,HORTICULTURE,ASSAM,"ASKING FOR THE CONTROL MEASURE AGAINST BUNCHY TOP DISEASE IN BANANA","REPLIED THAT HE SHOULD UPROOT AND BURRY THE INFESTED PLANTS AND AFTER THAT TO GO FOR SPRAYING OF ROGORSOLUTION 1 MILLI LITRE PER 1 LITRE OF WATER 3 LITRES25 PLANTS TO CONTROLL THE APHID VECTOR WHICH SPREAD THE DISEASE",26.1469,91.2227
KATHIATOLI,0,2011,1,6,Banana,NAGAON,75,KHARIF,HORTICULTURE,ASSAM,"ASKING FOR THE CNTROL MEASURE AGAINST BUNCHY TOP DISEASE IN BANANA","SUGGESTED TO UPROOT AND BURRY THE INFECTED PLANTS AND TO SPRAY ROGOR SOLUTION  1 MILLI LITRE IN 1 LITRE OF WATER 3 LITRES25 PLANTS AS THE CONTROL MEASURE AGAINST BUNCHY TOP DISEASE IN BANANA",26.3314,92.7525
KATHIATOLI,Fruits,2011,9,17,Banana,NAGAON,75,JAYAD,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE OF BUNCHY TOP DISEASE IN BANANA","SUGGESTED TO SPRAY ROGOR 35 EC  2 MILILITRE  LITRE OF WATER",26.3314,92.7525
BARKHETRI,Fruits,2011,5,20,Banana,NALBARI,75,JAYAD,HORTICULTURE,ASSAM,"ASKING FOR THE CONTROL MEASURE AGAINST BUNCHY TOP DISEASE IN BANANA","REPLIED AT FIRST THAT THE INFECTED PLANTS SHOULD BE UPROOTED AND TO BE BURRIED AND TO CHECK SPREAD THE DISEASE SUGGESTED TO SPRAY DIMECRON  1 MILLI LITRE PER LITRE OF WATER",26.3534,91.3984
TIHU,Fruits,2011,7,18,Banana,NALBARI,75,JAYAD,HORTICULTURE,ASSAM,"ASKING FOR THE CONTROL MEASURE AGAINST BUNCHY TOP DISEASE IN BANANA","REPLIED THAT THIS IS A DISEASE  AND IS SPREAD BY A APHID VECTORIT CAN BE CONTROLLED BY SPRAYING ROGOR  1MILLI LITRE PER LITRE OF WATER AND ALSO SUGGESTED TO UPROOT AND BURRY THE INFECTED PLANTS",26.3534,91.3984
"GOLAGHAT CENTRAL",Fruits,2011,11,7,Banana,GOLAGHAT,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE OF BUNCHY TOP DISEASE IN BANANA","SUGGESTED TO SPRAY ROGOR 35 EC  2 MILILITRE  LITRE OF WATER",26.5108,93.9744
BOITAMARI,Fruits,2011,9,20,Banana,BONGAIGAON,75,JAYAD,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE OF BUNCHY TOP DISEASE IN BANANA","SUGGESTED TO SPRAY ROGOR 35 EC  2 MILILITRE  LITRE OF WATER",26.48,90.558
"0   ",0,2011,1,6,Banana,KOLAR,75,nan,HORTICULTURE,KARNATAKA,"bunchy top disease","advised to remove the plant",13.1805,78.2669
"0   ",Fruits,2011,12,26,Banana,SHIMOGA,75,nan,HORTICULTURE,KARNATAKA,"bunchy top disease","destroy the infected plant",14.0557,75.2381
MAGADI,Fruits,2011,7,13,Banana,"BANGALORE RURAL",75,nan,HORTICULTURE,KARNATAKA,"bunchy top disease","root out the diseased plants and spray confidor 12mlL",13.0011,77.3361
"0   ",Fruits,2011,7,15,Banana,"BANGALORE RURAL",75,nan,HORTICULTURE,KARNATAKA,"bunchy top disease",nan,13.0011,77.3361
"0   ",Fruits,2011,7,15,Banana,"BANGALORE RURAL",75,nan,HORTICULTURE,KARNATAKA,"bunchy top disease","root out the diseased plants and spray confidor 12mlL",13.0011,77.3361
"0   ",Fruits,2011,7,15,Banana,"BANGALORE RURAL",75,nan,HORTICULTURE,KARNATAKA,"bunchy top disease",nan,13.0011,77.3361
"0   ",Fruits,2011,6,8,Banana,DAVANAGERE,75,nan,HORTICULTURE,KARNATAKA,"bunchy top disease","spray monocrotophos",14.2559,75.8303
"0   ",Fruits,2011,5,24,Banana,PATHANAMTHITTA,"Plant Protection",nan,HORTICULTURE,KERALA,"Bunchy top disease in banana","Quarantine and spraying insecticide - rogor to control the aphid",9.27808,76.9737
"0   ",Fruits,2011,9,3,Banana,CUTTACK,75,nan,HORTICULTURE,ODISHA,"bunchy top disease in banana","spray phopamidon  2mllit of water",20.4686,85.8792
"0   ",Fruits,2011,8,26,Banana,KALAHANDI,75,JAYAD,HORTICULTURE,ODISHA,"bunchy top disease of banana","spray dimethoate 2mllit of water",19.8266,83.0409
DELANGA,Fruits,2011,6,2,Banana,PURI,75,nan,HORTICULTURE,ODISHA,"bunchy top disease of banana","destroy affected plant  spray imidacloprid 1ml3lit of water",19.8076,85.8253
PENNAGARAM,Fruits,2011,12,13,Banana,DHARMAPURI,75,KHARIF,HORTICULTURE,TAMILNADU,"control measure for banana bunchy top disease","Control vector by spraying methyl demoton 1 mllor Monocrotophos 2 mllor Phosphomidon 1 ml  lit or Injection of Monocrotophos 1 ml  plant 1 ml diluted in 4 ml",12.1456,78.1132
BASIA,Fruits,2011,11,12,Banana,GUMLA,0,nan,HORTICULTURE,JHARKAND,"bunchy top disease in banana","SPRAY VALIDAMYCIN 2MLLIT OF WATER",23.1604,84.46
DUDHANI,Fruits,2012,7,30,Banana,GOALPARA,0,nan,HORTICULTURE,ASSAM,"Asking about the control measures of Bunchy top disease of Banana","Suggested to apply 01 Rogor  Dimicron",26.0492,90.6002
RONGKHANG,Fruits,2012,11,1,Banana,KARBI-ANGLONG,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT TO CONTROLL OF BUNCHY TOP DISEASE IN BANANA","SUGGESTED HIM TO SPRAY NOVACRON  2MLLITER OF WATER ON THE LEAF SURFACE",26,93.5
TIHU,Fruits,2012,12,1,Banana,NALBARI,75,KHARIF,HORTICULTURE,ASSAM,"CONTROL MEASURE OF BUNCHY TOP DISEASE IN BANANA","ADVISED TO SPRAY ROGOR 40 EC  2 ML  LITRE OF WATER",26.3534,91.3984
"0   ",Fruits,2012,11,28,Banana,"BANGALORE RURAL",75,nan,HORTICULTURE,KARNATAKA,"banana bunchy top disease","Control vector by spraying methyl demoton 1 mllor Monocrotophos 2 mllor Phosphomidon 1 ml  lit or Injection of Monocrotophos 1 ml  plant 1 ml diluted in 4 ml",13.0011,77.3361
"0   ",Fruits,2012,12,9,Banana,"BANGALORE RURAL",75,nan,HORTICULTURE,KARNATAKA,"banana bunchy top disease","dimethoate 2ml",13.0011,77.3361
"0   ",Fruits,2012,7,10,Banana,TRIVANDRUM,75,nan,HORTICULTURE,KERALA,"BUNCHY TOP DISEASE IN BANANA","IT IS A VIRUS DISEASECONTROL APHIDS USING ROGAR",8.48823,76.9475
"0   ",Fruits,2012,7,30,Banana,ALAPPUZHA,0,nan,HORTICULTURE,KERALA,"banana -bunchy top disease","Bunchy top diseaseThis is a virus disease transmitted by aphidsControl1 Use insecticidal treatments recommended for insect vector control2 Eradicate disease affected plants3 Use disease free suckers for planting Karpooravally Kanchikela Njalipoovan and Koompillakannan are less susceptible varieties",9.50066,76.4124
"0   ",Fruits,2012,8,24,Banana,IDUKKI,0,nan,HORTICULTURE,KERALA,"banana - bunchy top disease","1 Use insecticidal treatments recommended for insect vector control2 Eradicate disease affected plants3 Use disease free suckers for planting Karpooravally Kanchikela Njalipoovan and Koompillakannan are less susceptible varieties",9.81548,76.9992
"0   ",Fruits,2012,11,23,Banana,IDUKKI,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","Use insecticidal treatments recommended for insect vector control 2 Eradicate disease affected plants 3 Use disease free suckers for planting Karpooravally Kanchikela Njalipoovan and Koompillakannan are less susceptible varieties",9.81548,76.9992
"0   ",Fruits,2012,10,7,Banana,ERNAKULAM,75,nan,HORTICULTURE,KERALA,"Bunchy top disease in banana","Apply rogger 2 ml in 1l water",9.98408,76.2741
"0   ",Fruits,2012,12,22,Banana,ERNAKULAM,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","Use insecticidal treatments recommended for insect vector control-spray rogor 2 ml per litre of water 2 Eradicate disease affected plants",9.98408,76.2741
"0   ",Fruits,2012,12,9,Banana,THRISSUR,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","Use insecticidal treatments recommended for insect vector control 2 Eradicate disease affected plants",10.527,76.2146
"0   ",Fruits,2012,8,26,Banana,MALAPPURAM,0,nan,HORTICULTURE,KERALA,"banana- bunchy top disease","Bunchy top diseaseThis is a virus disease transmitted by aphidsControl1 Use insecticidal treatments recommended for insect vector control2 Eradicate disease affected plants3 Use disease free suckers for planting Karpooravally Kanchikela Njalipoovan and Koompillakannan are less susceptible varieties",11.1068,76.11
VENGARA,Fruits,2012,10,23,Banana,MALAPPURAM,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","Use insecticidal treatments recommended for insect vector control 2 Eradicate disease affected plants 3 Use disease free suckers for planting Karpooravally Kanchikela Njalipoovan and Koompillakannan are less susceptible varieties",11.1068,76.11
"0   ",Fruits,2012,7,14,Banana,KOZHIKODE,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","spray rogar to aviod the spread of disease",11.2451,75.7755
"0   ",Fruits,2012,8,24,Banana,KOZHIKODE,0,nan,HORTICULTURE,KERALA,"Bunchy top disease in banana","Bunchy top diseaseThis is a virus disease transmitted by aphidsControl1 Use insecticidal treatments recommended for insect vector control2 Eradicate disease affected plants3 Use disease free suckers for planting Karpooravally Kanchikela Njalipoovan and Koompillakannan are less susceptible varieties",11.2451,75.7755
"0   ",Fruits,2012,12,14,Banana,KOZHIKODE,0,nan,HORTICULTURE,KERALA,"banana bunchy top disease","destroy the infected banana Spray roger 2ml in 1 litre water on other bananas",11.2451,75.7755
"0   ",Fruits,2012,8,29,Banana,KANNUR,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","Use insecticidal treatments recommended for insect vector control-spray rogor2 Eradicate disease affected plants3 Use disease free suckers for planting Karpooravally Kanchikela Njalipoovan and Koompillakannan are less susceptible varieties",11.8764,75.3738
KASARGOD,Fruits,2012,8,7,Banana,KASARGOD,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","Use insecticidal treatments recommended for insect vector control 2 Eradicate disease affected plants",12.4915,74.9878
"0   ",Fruits,2012,7,3,Banana,KOLLAM,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","its a mosaic disease no measures for controlspray rogar for controling aphids vector of disease",8.88724,76.5909
PANNA,Fruits,2012,11,3,Banana,PANNA,75,KHARIF,HORTICULTURE,"MADHYA PRADESH","How to control bunchy top disease in banana","Methyl Demeton 2 mllit or Monocrotophos 1 mllit to control it",24.4499,80.1463
SRUNGAVARAPUKOTA,Fruits,2013,8,31,Banana,VIZIANAGARM,nan,nan,HORTICULTURE,"ANDHRA PRADESH","control of bunchy top disease","DIMETHOATEROGAR ROGARIN 400 ML PER ACRE      3105314431183135310931473119314331033149312031473095313431203149 31203147309531343120313531123149 3119314230933134312030933137 400 308630748204308631223149  200 3122313631033120314931223137 311231363103313531223147 30933122313531143135 31143135309831353093313431203136 309831433119313431223135",15.9241,80.1864
JALESWAR,Fruits,2013,12,24,Banana,GOALPARA,"Plant Protection",KHARIF,HORTICULTURE,ASSAM,"CONTROL OF BUNCHY TOP DISEASE IN BANANA","ADVISED TO SPRAY ROGOR 40 EC  2 ML  LITRE OF WATER AT 10-12 DAYS INTERVAL FOR TWO TIMES",26.0492,90.6002
BOKO,Fruits,2013,7,4,Banana,KAMRUP,"Plant Protection",JAYAD,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL OF BUNCHY TOP DISEASE IN BANANA","ADVISED TO SPRAY NUROCOMBI  15 ML  LITRE OF WATER AT 12-15 DAYS INTERVAL FOR TWO TIMES",26.1469,91.2227
BOKO,Fruits,2013,9,15,Banana,KAMRUP,"Plant Protection",JAYAD,HORTICULTURE,ASSAM,"BUNCHY TOP DISEASE IN BABNANA","APPLICATION OF DIMTEOATE   1 ML PER LITRE OF WATER",26.1469,91.2227
"0   ",Fruits,2013,1,13,Banana,SIVASAGAR,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT BUNCHY TOP DISEASE OF BANANA","SUGGESTED TO SPRAY ROGOR  2MLLITRE OF WATER",26.9835,94.6394
LAKHIMPUR,Fruits,2013,3,27,Banana,LAKHIMPUR,75,KHARIF,HORTICULTURE,ASSAM,"CONTROL OF BUNCHY TOP DISEASE IN BANANA","ADVISED TO SPRAY ROGOR 35 EC  2 ML  LITRE OF WATER",27.1763,94.1993
LAHARIGHAT,Fruits,2013,7,29,Banana,MARIGOAN,"Plant Protection",JAYAD,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE OF BUNCHY TOP DISEASE IN BANANA","ADVISED TO SPRAY ROGOR 35 EC  2 ML  LITRE OF WATER",26.4074,93.2551
ALGAPUR,Fruits,2013,5,21,Banana,HAILAKANDI,"Plant Protection",JAYAD,HORTICULTURE,ASSAM,"ASKING ABVOUT THE BUNCHY TOP DISEASE IN BANANA PLANT","APPLICATION OF NUVACRON OR DIMICRON  2 MLPER LITRE OF WATER",24.6847,92.5646
"0   ",Fruits,2013,3,6,Banana,MANDYA,75,nan,HORTICULTURE,KARNATAKA,"banana bunchy top disease","spray confidor 05mllit",12.6369,76.7275
SIRA,Fruits,2013,4,18,Banana,TUMKUR,"Plant Protection",nan,HORTICULTURE,KARNATAKA,"banana bunchy top disease",nan,13.3401,77.1006
"0   ",Fruits,2013,1,19,Banana,TRIVANDRUM,75,nan,HORTICULTURE,KERALA,"whether we can take suckers from banana  died with bunchy top disease","dont take suckers from affected plants",8.48823,76.9475
"0   ",Fruits,2013,2,7,Banana,TRIVANDRUM,0,nan,HORTICULTURE,KERALA,"banana bunchy top disease","spray rogor 2 ml per litre of water to control the spred of the disaese",8.48823,76.9475
KILIMANOOR,Fruits,2013,4,11,Banana,TRIVANDRUM,nan,nan,HORTICULTURE,KERALA,"banana bunchy top disease","leaf axill filling of  need seed",8.48823,76.9475
CHIRAYINKEEZHU,Fruits,2013,5,12,Banana,TRIVANDRUM,nan,nan,HORTICULTURE,KERALA,"bunchy top diseases in banana","apply 2ml rogar per litre of water in leaf axils",8.48823,76.9475
PERUMKADAVILA,Fruits,2013,9,10,Banana,TRIVANDRUM,nan,nan,HORTICULTURE,KERALA,"Bunchy top disease","Distroy the infected plants immediatelySPRAY EKALUX 2 MILLI PER 1 LITRE OF WATER",8.48823,76.9475
"0   ",Fruits,2013,1,30,Banana,ALAPPUZHA,0,nan,HORTICULTURE,KERALA,"bunchy top disease in banana","Use insecticidal treatments recommended for insect vector control 2 Eradicate disease affected plants",9.50066,76.4124
BHARANICAVU,Fruits,2013,5,5,Banana,ALAPPUZHA,nan,nan,HORTICULTURE,KERALA,"bunchy top disease","spary neem oil garlic emulsion or neem azal 2 ml per litre of water",9.50066,76.4124
VAIKOM,Fruits,2013,9,16,Banana,KOTTAYAM,nan,nan,HORTICULTURE,KERALA,"Bunchy top diseases of banana","SPRAY EKALUX 2 MILLI PER 1 LITRE OF WATER",9.62874,76.6455
ANGAMALI,Fruits,2013,1,18,Banana,ERNAKULAM,0,nan,HORTICULTURE,KERALA,"banana bunchy top disease","spray rogor 2 ml per litre  of  water to control the spread of the disease",9.98408,76.2741
PARAKKADAV,Fruits,2013,5,13,Banana,ERNAKULAM,nan,nan,HORTICULTURE,KERALA,"bunchy top disease","spray rogor 2 ml per litre of water to control the spread of the disaese",9.98408,76.2741
"0   ",Fruits,2013,2,7,Banana,THRISSUR,0,nan,HORTICULTURE,KERALA,"banana bunchy top disease","spray rogor 2 ml per litre of water to control the spred of the disaese",10.527,76.2146
MULLASSERY,Fruits,2013,5,22,Banana,THRISSUR,nan,nan,HORTICULTURE,KERALA,"bunchy top disease","spray rogor",10.527,76.2146
KODUNGALLUR,Fruits,2013,6,17,Banana,THRISSUR,nan,nan,HORTICULTURE,KERALA,"bunchy top disease","33343375339133763330 3364339433723405 33493393337733933368339033723405 - 3377340233513403337634058205 2 337433913378340533783391 334633763393 3378339133773405337733763405 338133983379340533793364340533643391337834058205 334933783349340533493391 33643379339133493405334933933349 3376340333513330 3372339033673391335434053354 3381339033803349337934058205 338133983359340533593391 33493379337533933349 334933943359339033643398 15 33513405337633903330 33543393336334053363339033723405 334633763393 3378339133773405337733763405 338133983379340533793364340533643391337834058205 334933783349340533493391 3349339433723391337834058205 33463380339133493405334933933349",10.527,76.2146
OLLUKKARA,Fruits,2013,12,13,Banana,THRISSUR,nan,nan,HORTICULTURE,KERALA,"bunchy top disease","Spray borax 2 gram per 1 litre of water",10.527,76.2146
PALAKKAD,Fruits,2013,9,4,Banana,PALAKKAD,nan,nan,HORTICULTURE,KERALA,"Bunchy top disease","Spray  ekalux  2 milli per 1 litre of water",10.7874,76.4742
CHITTUR,Fruits,2013,9,9,Banana,PALAKKAD,nan,nan,HORTICULTURE,KERALA,"Bunchy top diseases of banana","Eradicate disease affected plantsSPRAY EKALUX 2 MILLI PER 1 LITRE OF WATER",10.7874,76.4742
MALAPPURAM,Fruits,2013,4,11,Banana,MALAPPURAM,nan,nan,HORTICULTURE,KERALA,"banana bunchy top disease","spray rogor 2 ml per litre of water in order to control the disese",11.1068,76.11
"0   ",Fruits,2013,1,21,Banana,KOZHIKODE,0,nan,HORTICULTURE,KERALA,"bunchy top disease","Use insecticidal treatments recommended for insect vector control 2 Eradicate disease affected plants",11.2451,75.7755
KALPETTA,Fruits,2013,9,16,Banana,WAYANAD,nan,nan,HORTICULTURE,KERALA,"Bunchy top diseases of banana","SPRAY EKALUX 2 MILLI PER 1 LITRE OF WATER",11.7151,76.1271
MANANTHAVADY,Fruits,2013,10,1,Banana,WAYANAD,nan,nan,HORTICULTURE,KERALA,"banana-bunchy top disease resistant","karpooravally njalipoovan koompillakannan",11.7151,76.1271
"0   ",Fruits,2013,2,12,Banana,KANNUR,0,nan,HORTICULTURE,KERALA,"bunchy top disease","spary rogor 2 ml per litre of water to control the spread of the disease",11.8764,75.3738
PERAVOOR,Fruits,2013,6,20,Banana,KANNUR,nan,nan,HORTICULTURE,KERALA,"banana bunchy top disease","spray rogor 2 ml per litre of water",11.8764,75.3738
THALASSERY,Fruits,2013,8,23,Banana,KANNUR,nan,nan,HORTICULTURE,KERALA,"Bunchy top disease","Eradicate disease affected plantsSPRAY EKALUX 2 MILLI PER 1 LITRE OF WATER",11.8764,75.3738
PARAKODE,Fruits,2013,10,2,Banana,PATHANAMTHITTA,nan,nan,HORTICULTURE,KERALA,"bunchy top disease precaution","Apply borax 10 gram per  plant and lime 15 gram per 1 litre of water",9.27808,76.9737
KASARGOD,Fruits,2013,5,5,Banana,KASARGOD,nan,nan,HORTICULTURE,KERALA,"banana bunchy top disease","banana bunchy top disease-spray rogor 2 ml per litre  of  water to control the spread of the disease",12.4915,74.9878
KOTTARAKKARA,Fruits,2013,1,3,Banana,KOLLAM,75,nan,HORTICULTURE,KERALA,"banana bunchy top disease","spray rogor 2 ml per litre of water to control the spread of disesae",8.88724,76.5909
CHAVARA,Fruits,2013,1,16,Banana,KOLLAM,0,nan,HORTICULTURE,KERALA,"bunchy top disease","spary rogor  2 ml  per litre to control the spred of the disesae",8.88724,76.5909
CHAVARA,Fruits,2013,3,11,Banana,KOLLAM,0,nan,HORTICULTURE,KERALA,"banana bunchy top disease","spray rogor to control the spread of the disease",8.88724,76.5909
OMALUR,Fruits,2013,5,17,Banana,SALEM,nan,KHARIF,HORTICULTURE,TAMILNADU,"bunchy top disease in banana","spray methydemeton 2 ml lit of water",11.647,78.2107
NANGUNERI,Fruits,2013,3,7,Banana,TIRUNELVELI,75,KHARIF,HORTICULTURE,TAMILNADU,"Bunchy Top Disease","given the detail",8.72031,77.7075
MATIA,Fruits,2014,6,25,Banana,GOALPARA,"Plant Protection",nan,HORTICULTURE,ASSAM,"CONROL MEASUERS OF BUNCHY TOP DISEASE","ADVICE TO SPRAY ROGOR  2 MLL WATER",26.0492,90.6002
AGOMANI,Fruits,2014,10,21,Banana,DHUBRI,"Plant Protection",RABI,HORTICULTURE,ASSAM,"CONTROL MEASURES OF BUNCHY TOP DISEASE","ADVICE TO SPRAY ROGOR  2 MLL WATER",26.1323,90.125
CHHAYGAONPT,Fruits,2014,1,6,Banana,KAMRUP,"Plant Protection",nan,HORTICULTURE,ASSAM,"ASKING ABOUT BUNCHY TOP DISEASE","ADVICE TO SPRAY ROGOR 1MLL WATER",26.1469,91.2227
BOKO,Fruits,2014,5,24,Banana,KAMRUP,nan,nan,HORTICULTURE,ASSAM,"CONTROL MEASURE OF BUNCHY TOP DISEASE IN BANANA","SPRAY NUVACRONDIMECRON  15MLLITRE OF WATER",26.1469,91.2227
CHANDRAPUR,Fruits,2014,10,10,Banana,KAMRUP,"Plant Protection",RABI,HORTICULTURE,ASSAM,"CONTROL MEASURES BUNCHY TOP DISEASE","ADVICE TO SPRAY ROGOR  2 MLL WATER",26.1469,91.2227
JURIA,Fruits,2014,1,14,Banana,NAGAON,"Plant Protection",KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE  BUNCHY TOP DISEASE OF BANANA","APPLICATION OF NUVACRON OR DIMICRON  2 GRAM PER LITRE OF WATER",26.3314,92.7525
"GOLAGHAT SOUTH",Fruits,2014,7,30,Banana,GOLAGHAT,"Plant Protection",nan,HORTICULTURE,ASSAM,"BUNCHY TOP DISEASE IN BANANA","SPRAY ROGOR  2MLLITRE OF WATER",26.5108,93.9744
HUNSUR,Fruits,2014,3,14,Banana,MYSORE,nan,nan,HORTICULTURE,KARNATAKA,"banana bunchy top disease","visit horticulture department",12.3052,76.6554
MYSORE,Fruits,2014,4,3,Banana,MYSORE,"Plant Protection",nan,HORTICULTURE,KARNATAKA,"banana bunchy top diseases","spray acephate 15gmliter of water",12.3052,76.6554
VAIKOM,Fruits,2014,10,18,Banana,KOTTAYAM,"Plant Protection",nan,HORTICULTURE,KERALA,"Banana-bunchy top disease","This is a virus disease transmitted by aphidsEradicate disease affected plantsUse disease free suckers for planting Karpooravally Kanchikela Njalipoovan and Koompillakannan are less susceptible varietiesBananna aphids are the vectors of this disease For controlling the vectors recommended to spraying of quinalphosDimethoate or Azadirachtin 2 ml in one litre of water",9.62874,76.6455
