BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
"0   ",Fruits,2011,11,18,Banana,CHITRADURGA,76,nan,HORTICULTURE,KARNATAKA,nematodes,"Pre-treat the suckers with 40 g Carbofuran 3G If pre-treatment is not done apply 40 g of Carbofuran around each plant one month after planting refer selection and pre-treatment for alternate technology or pare and dip the corm in 075 Monocrotophos solution shade dry and plant Then grow Sunhemp after 45th day and incorporate one month later",14.3049,76.5297
"0   ",Fruits,2011,9,13,Banana,SHIMOGA,76,nan,HORTICULTURE,KARNATAKA,nematodes,"Pre-treat the suckers with 40 g Carbofuran 3G If pre-treatment is not done apply 40 g of Carbofuran around each plant one month after planting refer selection and pre-treatment for alternate technology or pare and dip the corm in 075 Monocrotophos solution shade dry and plant Then grow Sunhemp after 45th day and incorporate one month later Press mud application  15 t per ha one month after",14.0557,75.2381
"0   ",0,2011,3,18,Banana,WAYANAD,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,"how i can control nematodes in banana","apply furudan 3g at 20gramgrow marigold plants in the field",11.7151,76.1271
CHINTALAPUDI,Fruits,2012,1,29,Banana,"WEST GODAVARI",0,nan,HORTICULTURE,"ANDHRA PRADESH","control of nematodes in banana","application of carbofuran 25 to 40 gmplant",16.6443,81.5885
NALLAJERLA,Fruits,2012,8,10,Banana,"WEST GODAVARI",0,nan,HORTICULTURE,"ANDHRA PRADESH","control of nematodes in banana","application of carbofuran 25 to 40 grmplant",16.6443,81.5885
MANGALAGIRI,Fruits,2012,12,28,Banana,GUNTUR,102,nan,HORTICULTURE,"ANDHRA PRADESH","control of nematodes in banana","application of carbofuran 25 to 40 grmplant",16.2915,80.4542
RAJAMPET,Fruits,2012,8,29,Banana,"Y S R ",0,nan,HORTICULTURE,"ANDHRA PRADESH","control of nematodes in banana","application of carbofuran granules 25 grmplant",15.9241,80.1864
"0   ",Fruits,2012,12,13,Banana,"Y S R ",76,nan,HORTICULTURE,"ANDHRA PRADESH",nematodes,"carbofuran granules 30gms per plant",15.9241,80.1864
"0   ",Fruits,2012,5,29,Banana,SIVASAGAR,0,nan,HORTICULTURE,ASSAM,"asking about control measure of corm borer and nematodes","suggested to apply 40gm furadoncorm after dipping in mud slury",26.9835,94.6394
"0   ",Fruits,2012,7,11,Banana,THRISSUR,0,nan,HORTICULTURE,KERALA,"nematodes in banana","Pare the rhizomes and apply neem cake  1 kgplant and carbofuran  05 g aiplant at the time of the planting ad hoc recommendationWhen granules are applied around the base of plants there should be sufficient soil moisture otherwise the plants should be watered after broadcasting granular insecticides",10.527,76.2146
CHALAKKUDY,Fruits,2012,8,13,Banana,THRISSUR,0,nan,HORTICULTURE,KERALA,"control of nematodes in banana cultivation","Pare the rhizomes and apply neem cake  1 kgplant and carbofuran  05 g aiplant at the time of the planting ad hoc recommendationWhen granules are applied around the base of plants there should be sufficient soil moisture otherwise the plants should be watered after broadcasting granular insecticides",10.527,76.2146
AMBASAMUDRAM,Fruits,2012,10,4,Banana,TIRUNELVELI,76,JAYAD,HORTICULTURE,TAMILNADU,"banana nematodes mgt","Carbofuran 3 g 40g plant at 90 days after planting",8.72031,77.7075
SRUNGAVARAPUKOTA,Fruits,2013,4,22,Banana,VIZIANAGARM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","banana nematodes","phorate granules",15.9241,80.1864
NARSAPUR,Fruits,2013,12,18,Banana,"WEST GODAVARI",nan,nan,HORTICULTURE,"ANDHRA PRADESH",nemaTODES,"CARBOFURON GRANULES  6KGS PER ACRE",16.6443,81.5885
KUDAIR,Fruits,2013,5,21,Banana,ANANTPUR,nan,nan,HORTICULTURE,"ANDHRA PRADESH",nematodes,"25-50 gm carbofuran granuels",13.5747,78.5029
MANIKPUR,Fruits,2013,7,21,Banana,BONGAIGAON,"Plant Protection",KHARIF,HORTICULTURE,ASSAM,"PROBLEM OF NEMATODES IN BANANA","ADVISED HIM TO APPLY FURADAN  40 GM  PLANT",26.48,90.558
THIRUPPANANDAL,Fruits,2013,7,24,Banana,THANJAVUR,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"nematodes management for banana","apply phorate 25gmtree",10.659,79.2014
"RAJAHMUNDRY RURAL",Fruits,2014,2,23,Banana,"EAST GODAVARI",nan,nan,HORTICULTURE,"ANDHRA PRADESH",nematodes,"apply phorate granules",16.9957,81.7154
GOKAVARAM,Fruits,2014,10,16,Banana,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","asked about nematodes in banana","we recommended carbofuron 3ggranuales 25 to 30gmsplant",16.9957,81.7154
GIDDALURU,Fruits,2014,7,11,Banana,PRAKASAM,nan,nan,HORTICULTURE,"ANDHRA PRADESH",NEMATODES,"APPLY CARBOFURANFURADANTATAFURAN10 KG PER ACRE",15.6643,79.4733
DARSI,Fruits,2014,10,3,Banana,PRAKASAM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","asked about banana nematodes","we recommended every plant carbofuran 3g granuales 40gms",15.6643,79.4733
MAHANANDI,Fruits,2014,1,19,Banana,KURNOOL,nan,nan,HORTICULTURE,"ANDHRA PRADESH",nematodes,"chlorpyriphos 25 mlL water",15.8309,78.0425
MAHANANDI,Fruits,2014,1,19,Banana,KURNOOL,nan,nan,HORTICULTURE,"ANDHRA PRADESH",nematodes,"chlorpyriphos 25 mlL water",15.8309,78.0425
RUDRAVARAM,Fruits,2014,6,10,Banana,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","nematodes in banana","apply carbofuron 3g granules 40 gm plant",15.8309,78.0425
DOLONGGHAT,Fruits,2014,12,16,Banana,NAGAON,"Plant Protection",RABI,HORTICULTURE,ASSAM,"ASKING FOR THE CONTROL OF NEMATODES IN BANANA","RECOMMENDED TO APPLY FURADON  25 GM PER LITRE OF WATER",26.3314,92.7525
KUNNAMANGALAM,Fruits,2014,10,20,Banana,KOZHIKODE,"Agriculture Mechanization",nan,HORTICULTURE,KERALA,Banana-Nematodes,"Recommended neem cake",11.2451,75.7755
KUKSHI,Fruits,2014,12,6,Banana,DHAR,"Plant Protection",RABI,HORTICULTURE,"MADHYA PRADESH","NEMATODES PROBLEM IN BANANA ","Recommended for use phorate or corbofuron 8-10 kg per acre ",22.5787,75.2259
SHOLAVARAM,Fruits,2014,7,20,Banana,THIRUVALLUR,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"nematodes control in banana","apply 40 g of Carbofuranplant",13.2538,80.0563
KAYATHAR,Fruits,2014,5,21,Banana,THOOTHUKUDI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Nematodes in banana","Apply carbofuran 3g 5 kgac",8.8457,77.9938
CHAGALLU,Fruits,2015,1,15,Banana,"WEST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","CONTROL OF NEMATODES  N BANANS","APPLY FORATE  GRANULES",16.6443,81.5885
KAMAVARAPUKOTA,Fruits,2015,10,2,Banana,"WEST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","banana root knot nematodes","recommended for apply soil drench carbofueran 3G 25-40 grams plant",16.6443,81.5885
GONEGANDLA,Fruits,2015,6,28,Banana,KURNOOL,"Plant Protection",KHARIF,HORTICULTURE,"ANDHRA PRADESH","NEMATODES IN BANAANA","RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE",15.8309,78.0425
VEDURUKUPPAM,Fruits,2015,6,3,Banana,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","NEMATODES AFECTED IN  BANANA","RECOMMENDED TO SPRAY CARBOFURANFURADANTATAFURAN10 KG PER ACRE",13.2026,79.0032
"PULICHERLA HO REDDIVARIPALLE",Fruits,2015,12,22,Banana,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","BANANA ROOT NOT NEMATODES","RECOMMENDED SPRAY COC 3GLITRE OF WATER",13.2026,79.0032
KHARMUZA,Fruits,2015,9,16,Banana,GOALPARA,"Plant Protection",KHARIF,HORTICULTURE,ASSAM,"CONTROL MEASURES OF NEMATODES","ADVICE TO APPLY FURADON  40 GMPLANT",26.0492,90.6002
BARPETA,Fruits,2015,7,3,Banana,BARPETA,"Plant Protection",KHARIF,HORTICULTURE,ASSAM,"CONTROL MEASURES OF NEMATODES","ADVICE TO APPLY FURADON  40 GMPLANT",26.3459,91.0397
MACHKHOWA,Fruits,2015,6,28,Banana,DHEMAJI,"Plant Protection",KHARIF,HORTICULTURE,ASSAM,"CONTROL MEASURES OF NEMATODES","ADVICE TO APPLY FURADON  40 GMPLANT",27.5945,94.7192
Chandarpur,Fruits,2015,11,4,Banana,"KAMRUP METROPOLITAN","Plant Protection",nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE AGAINST CORM BORER AND NEMATODES INFESTATION IN BANANA","ADVISED HIM TO APPLY FURADON  40 GM PER  PLANT",26.1353,91.8617
PIRPAINTI,Fruits,2015,8,2,Banana,BHAGALPUR,"Plant Protection",JAYAD,HORTICULTURE,BIHAR,"Fusarium wiltManagementVarieties Poovan Robusta Moongil  show resistanceRasthali Monthan Karpooravalli  susceptible to the disease Flood fallowing the infected fields Raise paddy for one season to suppress the pathogenNematodes predispose the pathogen paring and paralinage with carbofuran 40g  rhizome and 10 g of Pfluoroscens Removal of infected trees and application of lime 1-2 KgpitCapsule application of carbendazim or Pfluoroscens  60 mgcapsuletree on 2nd 4th and 6th month after planting  The capsule is applied in the corm by making a hole of 10 cm depth at 45Corm injection with 3 ml of 2 carbendazimSpot drench with carbendazim 01","Fusarium wiltManagementVarieties Poovan Robusta Moongil  show resistanceRasthali Monthan Karpooravalli  susceptible to the disease Flood fallowing the infected fields Raise paddy for one season to suppress the pathogenNematodes predispose the pathogen paring and paralinage with carbofuran 40g  rhizome and 10 g of Pfluoroscens Removal of infected trees and application of lime 1-2 KgpitCapsule application of carbendazim or Pfluoroscens  60 mgcapsuletree on 2nd 4th and 6th month after planting  The capsule is applied in the corm by making a hole of 10 cm depth at 45Corm injection with 3 ml of 2 carbendazimSpot drench with carbendazim 01",25.2861,87.1304
JAMPUIJALA,Fruits,2015,6,20,Banana,"WEST TRIPURA","Plant Protection",KHARIF,HORTICULTURE,TRIPURA,"CONTROL MEASURES OF NEMATODES PROBLEM","ADVICE TO APPLY FURADON  40 GMPLANT",23.9153,91.3879
"BUCHINADIDU KHANDRIGA",Fruits,2016,4,10,Banana,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","banana root knot nematodes damage","recommended for soil application of carbofueran 8kg acre",13.2026,79.0032
DIMORIAPT,Fruits,2016,11,8,Banana,KAMRUP,"Plant Protection",RABI,HORTICULTURE,ASSAM,"QUERY REGARDING MANAGEMENT OF NEMATODES","ADVISE TO APPLY FURADON  40 GPLANT",26.1469,91.2227
"PUB MANGALDAIPART",Fruits,2016,10,6,Banana,UDALGURI,"Plant Protection",RABI,HORTICULTURE,ASSAM,"Query regarding management of nematodes","Advise to apply furadan  40gplant",26.7047,92.0422
MANANTHAVADY,Fruits,2016,1,30,Banana,WAYANAD,"Plant Protection",nan,HORTICULTURE,KERALA,"Banana- Nematodes","Recommended drenching of dimethoate 2 ml in one liter of water",11.7151,76.1271
KAJULURU,Fruits,2017,3,2,Banana,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","NEMATODES DAMAGE OF BANANA","NEMATODES DAMAGE OF BANANA:RECOMMENDED 40GRAMS CARBOFURAN GRANULES",16.9957,81.7154
BARJALENGA,Fruits,2017,12,20,Banana,CACHAR,"Plant Protection",nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL OF NEMATODES IN BANANA","TOLD HIM TO APPLY FURADON 3G  10 GM  PLANT",24.7586,92.8817
PUDUPALAYAM,Fruits,2017,5,5,Banana,TIRUVANNAMALAI,"Seeds and Planting Material",JAYAD,HORTICULTURE,TAMILNADU,"Asking about control nematodes in banana","recommended for Pralinage is done with 40 g of Carbofuran 3 G granules per sucker Dip the corm in slurry solution containing 4 parts clay plus 5 parts water and sprinkle Carbofuran to control nematodes",12.4289,78.9992
GOGHAT-I,Fruits,2017,7,14,Banana,HOOGHLY,"Plant Protection",JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF NEMATODES IN BANANA","RECOMMENDED FOR APPLY    CARBOFURON 3 G  10 G  PLANT",22.9099,88.0121
KOMARADA,Fruits,2018,3,31,Banana,VIZIANAGARM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","BANANA NEMATODES MANAGEMENT","RECOMMENDED TO APPLY CARBOFURON 3G GRANULES 10 GRAMS PER TREE",15.9241,80.1864
SIMHADRIPURAM,Fruits,2018,5,6,Banana,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","nematodes in banana management","RECOMMENDED TO APPLY CARBOFURAN 3 G  GRANULES  8-10 KG ACRE",15.9241,80.1864
VEMPALLE,Fruits,2018,9,19,Banana,"Y S R ",nan,0,HORTICULTURE,"ANDHRA PRADESH","BANANA NEMATODES MANAGEMENT","RECOMMENDED TO APPLY CARBOFURAN 3 G  GRANULES  25 -40 GRAMSPLANT",15.9241,80.1864
VEMPALLE,Fruits,2018,10,25,Banana,"Y S R ",nan,0,HORTICULTURE,"ANDHRA PRADESH",NEMATODES,"RECOMMENDED TO APPLY CARBOFURAN 3 G  GRANULES  40GRAMS PER PLANT",15.9241,80.1864
SODAM,Fruits,2018,5,8,Banana,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","nematodes maNAGEMENT IN BANANA","RECOMMENDED TO APPLY CARBOFURAN 3G GRANULES 40 GRAMSPLANT",13.2026,79.0032
DEMOW,Fruits,2018,7,26,Banana,SIVASAGAR,"Plant Protection",nan,HORTICULTURE,ASSAM,"asking about control of nematodes in banana","told him apply  40 g of Carbofuran 3 G granules per sucker Dip the corm in slurry solution containing 4 parts clay plus 5 parts water and sprinkle Carbofuran to control nematodes",26.9835,94.6394
GUDIPALA,Fruits,2019,2,17,Banana,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","NEMATODES ","RECOMMENDED TO APPLY CARBOFURAN 3 G  GRANULES  8-10 KG ACRE   ",13.2026,79.0032
KODUMUDI,Fruits,2019,10,6,Banana,ERODE,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"Asking about nematodes management in banana",nan,11.4905,77.3505
"BANI KODAR",Fruits,2019,1,29,Banana,BARABANKI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Horticulture Home  Nursery Techniques  Deficiencies  Disorders  Fertilizer Schedule  Plant Protection Photo Bank Contact Horticulture :: Fruits :: BananaBananaBanana VaritiesHi Tech Banana Cultivation Banana Nematode Management Solar Dehydrated Banana  NRCBIntroductionBanana is the fruit of a plant of the genus Musa family Musaceae which is cultivated primarily for food and secondarily for the production of fibre used in the textile industry are also cultivated for ornamental purposes Almost all the modern edible parthenocarpic bananas come from the two wild species  Musa acuminataMusa balbisiana The scientific names of bananas are Musa acuminata Musa balbisiana or hybrids of Musa acuminata and balbisiana depending on their genomic constitutionBananas are vigorously growing monocotyledonous herbaceous plantsThe banana is not a tree but a high herb that can attain up to 15 meters of height The cultivars vary greatly in plant an d fruit size plant morphology fruit quality and disease and insect resistance Most bananas have a sweet flavor when ripe exceptions to this are cooking bananas and plantains Plantains are hybrid bananas in which the male flowering axis is either degenerated lacking or possess relicts of male flowers Plantains are always cooked before consumption and are higher in starch than bananas The two groups of plantains French and Horn produce fewer fruit per plant than sweet bananas The groups differ in whether the male parts of the inflorescence are present or absentVarietiesDessert Robusta Dwarf Cavendish Grand Naine Rasthali Vayal vazhai Poovan Nendran Red Banana Karpooravalli Co1 Matti Sannachenkadali Udayam and Neypoovan are popular varieties in banana Cavendish groups are generally prefered in export marketCulinary Monthan Vayal vazhai Ash Monthan and Chakkia are cultivated for culinary purpose Nendran is a dual purpose variety used for dessert and culinaryHill areasThe popular varieties of bananas suitable for hilly areas are Virupakshi Sirumalai and Namarai Red Banana Manoranjitham Santhana vazhai and Ladan are also cultivated in hillsKarpuravalliRasthaliMore VarietiesRed BananaGrandnineSoil and Climate Well drained loamy soils are suitable for banana cultivation Alkaline and saline soils should be avoidedSeason of plantingWet landsGarden landsHill BananaPadugai landsPoovan Rasthali Monthan Karpooravalli and Neypoovan can be cultivated during February  AprilNendran and Robusta can be cultivated during April  MayBanana can be cultivated in garden lands during January  February and November  DecemberApril  May lower Palani hills June  August Sirumalai are the suitable seasons for cultivating hill bananaIn Padugai lands the crop can be cultivated during January  February and August  SeptemberSelection and pre-treatment of suckersSelect sword suckers of 15 to 20 kg weight which are free from diseases and nematodes Trim the roots and decayed portion of the corm cut the pseudostem leaving 20 cm from the corm and grade the suckers to size To avoid wilt disease in Rasthali Monthan Virupakshi and other wilt susceptible varieties infected portions of the corm may be pared and dipped for 5 minutes in 01 Emisan solution 1 g in 1 lit of water Pralinage is done with 40 g of Carbofuran 3 G granules per sucker Dip the corm in slurry solution containing 4 parts clay plus 5 parts water and sprinkle Carbofuran to control nematodes Alternatively dip the corm with 075 Monocrotophos shade dry for atleast 24 hours and plant Sow Sunhemp on 45th day incorporate it after about a monthThis operation reduces nematode build up Use tissue cultured banana plants with 5-6 leaves At the time of planting apply 25 g Pseudomonas fluorescence  plantField preparation Wet lands No preparatory cultivation is necessaryGarden land 2  4 ploughings are required before plantingPadugai One deep spade digging is essentialHill Banana Clean the jungle and construct contour stone walls before plantingDigging Pits Wet lands Place the suckers at ground level and earth up at stagesSucker treatment and plantingSpacingHoriculture- bananaSNoSystem of PlantingPlanting DistancePlant population ha1Dwarf Cavendish15 x 1544402Robusta and Nendran18 x 1830803Rasthali Poovan Karpooravalli Monthan21 x 2122604Paired row12 x 12 x 20520052-Suckers hill18 x 36320063-Suckershill18 x 364800High density planting can be adopted for higher productivity Plant 3 suckers  pit at a spacing of 18 x 36m 4600 plantsha for Cavendish varieties and 2 m x 3 m for Nendran 5000 plantsha1 sucker  pit at 2x2 m3 suckers  pit at 36x36 mBaanaHorticulture banana3- Plants Hill18 X 36 m 4800 pihaPaired row system  12x12x20m  5200 plhaNormal planting20 x 20 m3 suckerspit36 x 36 m4 suckerspit18 x 36 mIrrigationIrrigate immediately after planting give life irrigation after 4 days subsequent irrigations are to be given once in a week for garden land bananas and once in 10  15 days for wetlands Irrigate the fields copiously after every manure application Use drip irrigation  5-10 litresplantday from planting to 4th month 10-15 litresplantday from 5th to shooting and 15 litres plantday from shooting to till 15 days prior to harvestDrip Irrigation ScheduleSNoCrop Growth StageDuration WeeksQuantity of Water 1Plant1After Planting1-442Juvenile Phase5-98-103Critical Growth Stage10-19124Flower bud differentiation Stage20-3216-205Shooting Stage33-3720 and above6Bunch Development Stage38 x 5020 and aboveDrip IrrigationIntercroppingLeguminous vegetables beetroot elephant foot yam and sunhemp can be grown as intercrops Avoid growing cucurbitaceous vegetablesBananaBananaBananaBananaApplication of fertilizersGeneral recommendations for garden land wetland banana and hill bananasDetailsNPKGarden landVarieties other than NendranNendran1101503590330300WetlandNendranRasthaliPoovan Robusta210210160355050450390390Hill bananasAfter forming semicircular basins on uphill side apply 375 g of 40:30:40 NPK mixture plus 130 g muriate of potash per clump per application during October January and April Preceding the chemical fertilizer application apply Azospirillum and Phosphobacterium  20 gm each at planting and 5th month after plantingApply N as Neem coated urea Apply N and K in 3 splits on 3rd 5th and 7th month Phosphorous at 3rd month of planting  Apply 20 g in each of Azospirillum and Phosphobacteria during planting and five months after planting  This should be applied prior to chemical fertilizer applicationThe fertigation technique must be followed for maximizing the productivity  Apply 200:30:300 g N: P2O5 : K2O  plant using water soluble fertilizers along with 25 litres of waterday For economizing the cost of fertilizers fertigate using normal fertilizers Urea and Muriate of potash with 50 of the recommended dose along with recommended dose of phosphorus as basal at 2nd month after planting Fertigate at weekly intervals as per the following schedule For Tissue culture banana apply 50 extra fertilizers at 2nd 4th 6th and 8th month after plantingFertigation SchedulingStageUnits  dayKghadayNP2O5K2ONP2O5K2ODays after Planting1- 150 days321324082103151 - 240 days132108123206241 - 270 days112108041206271 - 360 days003000000308Fertigation for tissue culture bananaAfter cultivationGarden LandDigging at monthly intervals and earthing up of soil will facilitate better establishment of plants Desuckering should be done at monthly intervals The dry and diseased leaves are removed and burnt to control the spread of leaf spot diseases Male flowers may be removed a week after opening of last hand  In Robusta banana floral ruminants may be removed a week after opening of the last hand to avoid fingertip disease The plants at flowering stage may be propped Cover the peduncle with flag leaf to prevent main stalk end rot  Cover the bunch with banana leaves to avoid sunscald Polythene bunch cover will improve the external appearance of banana fruitsPropping  SupportWetland Form trenches in between alternate rows and cross trenches at every 5th row The trenches are periodically deepened and the soil is spread over the bed  Surface diggings may be given at bi-monthly intervals and desuckering at monthly intervals Remove the male flower a week after opening of last hand Prop plants at or prior to flowering Cover the peduncle with flag leaf and the bunch with leaves to avoid sunscald For ratoon crops in respect of Poovan Monthan and Rasthali allow the follower at flowering stage of the mother plant and remove the other suckers during harvestPerennial banana Surface digging should be done once in two months One deep digging may be given during January  February Other operations should be done as similar in garden landHill banana Give four forkings in January April July and October Remove outer sheaths to keep the corm inside the soil and ward off borer Maintain two bearing plants and two followers per clump along the contourGrowth regulators To improve the grade of bunches 2 4-D at 25 ppm 25 mglit may be sprayed on Poovan and Co 1 banana after the last hand has emerged This will also help to remove seediness in Poovan variety Spray CCC 1000 ppm at 4th and 6th month after plantingMicronutrientsSpray micronutrients viz ZnSO4 05 FeSO4 02 CuSO4 02 and H3BO3 01 and 3 5 and 7 MAP to increase yield and quality of bananaDeficiency Symptomsbanana Nitrogenbanana potassiumBanana BoronBanana PhosphorusNitrogenNPotassium KBoron BPhosphorus PBanana ManganeseBanana IronBanana SulphurBanana CopperMagnesium MgIron FeSulphur SCopper CuBunch cover for better appearanceUse transparent polyethylene sleeves with 2 during cool season - 4 during summer season ventilation to cover the bunch immediately after opening of the last handBunch CoveringBunch CoverintBunch CoveringIntercropping:Leguminousvegetables Beetroot ElephantfootyamandSunhempAvoid growing Cucurbitaceous vegetablesPlant protectionPestsCorm weevil Apply carbaryl 10  20 gplant in the soil around the stem Stem weevil Odoiporus longicollisRemove dried leaves periodically and keep the plantation clean Prune the suckers every monthWeevil infested cormWeevil infested plantSpray Monocrotophos 36 WSC  1 mllit of water Alternatively dilute 54 ml of Monocrotophos 36 WSC with 350 ml of water and inject 4 ml 2 ml at 45 cm from the ground level another 2 ml 150 cm from the ground level in the pseudostem at monthly interval from 5th to 8th monthDo not dump infected materials in the manure pit Infected trees should be uprooted chopped into pieces and burntStem weevil infestationStemweevil infested plantBanana aphidThe pest is the vector for Bunchy top virus disease Spray any one of the following systemic insecticides to control it Phosphamidon 2 mllit or Methyl demeton 2 mllit or Monocrotophos 1 mllit or Dimethoate 30 EC 2 mllit The spray may be directed towards crown and pseudostem base upto ground level at 21 days interval atleast thrice  Injection of Monocrotophos 36 WSC 1 mlplant 1 ml diluted in 4 ml of water at 45 days interval from the 3rd month till flowering is very effective Use Banana injector devised by the Tamil Nadu Agriculture University  Avoid injection of Monocrotophos after flowering  kele me Aphid laga hai","kissan bhai kele me Aphid lagne pe  Methyl demeton 20 EC 2 mililiter  liter  pani me milaakar spray kare",26.9421,81.3856
BURDWAN-II,Fruits,2019,10,3,Banana,BARDDHAMAN,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT THE CONTROL OF NEMATODES IN BANANA",nan,23.25,87.75
BHAWANIPUR,Fruits,2020,12,4,Banana,BARPETA,"Plant Protection",nan,HORTICULTURE,ASSAM,"QUERY REGARDING HOW TO CONTROL THE NEMATODES PROBLEM IN BANANA PLANT ","PLEASE USE FURADON 3 GRAM PER LITER OF WATER AND APPLY NEAR THE ROOT ZONE BY LOOSENING THE SOIL BY USING A HAND HOE OR KHURPI AND APPLY UREA 100 GRAM SUPER 100 GRAM AND POTASH 50 GRAM PER PLANT IN  RING METHOD 30 CM AWAY FROM THE PLANT",26.3459,91.0397
Chandarpur,Fruits,2020,11,11,Banana,"KAMRUP METROPOLITAN","Plant Protection",nan,HORTICULTURE,ASSAM,"QUERY REGARDING CONTROL OF NEMATODES IN BANANA ","PLEASE APPLY PHORATE 2 GRAMLITER OR ETHOPROPHOS 3 GRAMLITER OR ISAZOFOS 3 GRAM PER LITER OF WATER NEAR THE ROOT PORTION BY LOOSENING THE SOIL WITH THE HELP OF KHURPI OR HAND HOE SO THAT THE WATER CONTAINING MEDICIN CAN BE ENTER INTO THE ROOT ZONE",26.1353,91.8617
