BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
DUMARIA,Fruits,2012,12,5,Mango,GAYA,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray paste of CuSO4  lime",24.6794,85.0116
HASPURA,Fruits,2012,9,28,Mango,AURANGABAD,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",24.8033,84.411
BARUN,Fruits,2012,10,25,Mango,AURANGABAD,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",24.8033,84.411
BARUN,Fruits,2012,11,1,Mango,AURANGABAD,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",24.8033,84.411
DAUDNAGAR,Fruits,2012,11,1,Mango,AURANGABAD,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",24.8033,84.411
BARUN,Fruits,2012,11,9,Mango,AURANGABAD,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",24.8033,84.411
BARUN,Fruits,2012,12,5,Mango,AURANGABAD,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",24.8033,84.411
HASPURA,Fruits,2012,12,16,Mango,AURANGABAD,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",24.8033,84.411
DARIAPUR,Fruits,2012,9,19,Mango,SARAN,0,nan,HORTICULTURE,BIHAR,"Stem borer in mango","spray carbaryl  2gmlt of water",25.9214,84.776
NAUTAN,Fruits,2012,5,29,Mango,SIWAN,0,nan,HORTICULTURE,BIHAR,"mango stem borer","spray carbaryl  2gmlt of water",26.131,84.3911
ZIRADEI,Fruits,2012,11,7,Mango,SIWAN,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.131,84.3911
"0   ",Fruits,2012,12,9,Mango,SIWAN,76,KHARIF,HORTICULTURE,BIHAR,"Stem borer in Moago","Monocrotophos 36 WSC 10 ml is soaked in absorbent cotton and placed on the affected stem by removing the bark of 25 cm Then the portion is  wrapped with gunny or plastic papers thereby the chemical gets into the system so as to kill the stem borer The trees should not be treated during their bearing stage Application of carbofuran 3 G  5g per bore hole and plugging with mud after mechanically removing or killing the grub by introducing a needle or wire will also control the pest",26.131,84.3911
"0   ",Fruits,2012,12,19,Mango,SIWAN,76,KHARIF,HORTICULTURE,BIHAR,"Stem borer in Moago","Monocrotophos 36 WSC 10 ml is soaked in absorbent cotton and placed on the affected stem by removing the bark of 25 cm Then the portion is  wrapped with gunny or plastic papers thereby the chemical gets into the system so as to kill the stem borer The trees should not be treated during their bearing stage Application of carbofuran 3 G  5g per bore hole and plugging with mud after mechanically removing or killing the grub by introducing a needle or wire will also control the pest",26.131,84.3911
HATHUA,Fruits,2012,7,7,Mango,GOPALGANJ,"Plant Protection",JAYAD,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","KEEP SOME COTTON IN KEROSIN OIL AND FILLTHE CAVITY AND PEST WITH SOIL",26.4211,84.3739
BIJAIPUR,Fruits,2012,9,27,Mango,GOPALGANJ,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.4211,84.3739
GOPALGANJ,Fruits,2012,11,30,Mango,GOPALGANJ,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.4211,84.3739
BIJAIPUR,Fruits,2012,12,1,Mango,GOPALGANJ,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",26.4211,84.3739
THAWE,Fruits,2012,12,5,Mango,GOPALGANJ,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",26.4211,84.3739
BANJARIYA,Fruits,2012,11,27,Mango,"PURBA CHAMPARAN","Plant Protection",nan,HORTICULTURE,BIHAR,"stem borer in mango","make paste of cuso4  lime and apply on affected part",26.5833,84.8333
MAJHAULIA,Fruits,2012,6,7,Mango,"PASHCHIM CHAMPARAN",0,nan,HORTICULTURE,BIHAR,"mango stem borer","spray carbaryl  2gmlt of water",27,84.5
JOGAPATTI,Fruits,2012,10,1,Mango,"PASHCHIM CHAMPARAN",0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",27,84.5
MURLIGANJ,Fruits,2012,8,13,Mango,MADHEPURA,"Plant Protection",JAYAD,HORTICULTURE,BIHAR,"Stem borer in mango","Spray carbaryl  2mllit of water",25.7806,86.9365
BIHARIGANJ,Fruits,2012,12,24,Mango,MADHEPURA,0,nan,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",25.7806,86.9365
"PATEDHI BELSAR",Fruits,2012,10,29,Mango,VAISHALI,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.7492,85.3972
VAISHALI,Fruits,2012,11,4,Mango,VAISHALI,76,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARIL  25 GMLITOF WATER",25.7492,85.3972
"0   ",Fruits,2012,11,20,Mango,VAISHALI,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.7492,85.3972
"0   ",Fruits,2012,10,9,Mango,SITAMARHI,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.5943,85.5004
RUNNISAIDPUR,Fruits,2012,11,7,Mango,SITAMARHI,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.5943,85.5004
BELSAND,Fruits,2012,12,1,Mango,SITAMARHI,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"stem borer problem  in mango","spray carbaryl 2mllitre of water",26.5943,85.5004
SINGHWARA,Fruits,2012,11,22,Mango,DARBHANGA,0,nan,HORTICULTURE,BIHAR,"stem borer  leaf borer in mango","spray carbaryl  2gmlt of water  neem oil  1mllt of water ",26.083,86.0325
BAHERI,Fruits,2012,12,12,Mango,DARBHANGA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.083,86.0325
"BABU BARHI",Fruits,2012,11,2,Mango,MADHUBANI,76,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARIL  25 GMLITOF WATER",26.3503,86.2296
BENIPATTI,Fruits,2012,11,28,Mango,MADHUBANI,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.3503,86.2296
BENIPATTI,Fruits,2012,12,16,Mango,MADHUBANI,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.3503,86.2296
MORWA,Fruits,2012,10,5,Mango,SAMASTIPUR,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.7748,85.8672
UJIARPUR,Fruits,2012,10,27,Mango,SAMASTIPUR,76,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARIL  25 GMLITOF WATER",25.7748,85.8672
SAMASTIPUR,Fruits,2012,11,1,Mango,SAMASTIPUR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.7748,85.8672
"VIDYAPATI NAGAR",Fruits,2012,11,20,Mango,SAMASTIPUR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.7748,85.8672
SAMASTIPUR,Fruits,2012,12,1,Mango,SAMASTIPUR,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",25.7748,85.8672
KALYANPUR,Fruits,2012,12,7,Mango,SAMASTIPUR,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",25.7748,85.8672
SAMASTIPUR,Fruits,2012,12,16,Mango,SAMASTIPUR,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.7748,85.8672
CHHAURAHI,Fruits,2012,9,18,Mango,BEGUSARAI,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl 2 2gmlt of water",25.5125,86.0883
CHHAURAHI,Fruits,2012,12,6,Mango,BEGUSARAI,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray CuSO4  lime",25.5125,86.0883
"CHERIA BARIARPUR",Fruits,2012,12,16,Mango,BEGUSARAI,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.5125,86.0883
MANSI,Fruits,2012,12,5,Mango,KHAGARIA,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"STEM BORER PROBLEM IN MANGO","SPRAY CARBARYL 2MLLITRE OF WATER",25.4931,86.6982
PIRPAINTI,Fruits,2012,6,15,Mango,BHAGALPUR,75,nan,HORTICULTURE,BIHAR,"farmer asking stem borer logging in mango plant","spray carbaryl-2gramltof water",25.2861,87.1304
NAUGACHHIA,Fruits,2012,11,1,Mango,BHAGALPUR,76,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.2861,87.1304
GOPALPUR,Fruits,2012,11,6,Mango,BHAGALPUR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.2861,87.1304
DHURAIYA,Fruits,2012,12,7,Mango,BANKA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",24.8328,86.8161
SHAMBHUGANJ,Fruits,2012,12,7,Mango,BANKA,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",24.8328,86.8161
BANKA,Fruits,2012,12,12,Mango,BANKA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","SPRAY CARBARYL  2GMLT OF WATER",24.8328,86.8161
HALSI,Fruits,2012,12,7,Mango,LAKHISARIA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.6441,85.9065
NAUHATTA,Fruits,2012,10,30,Mango,SAHARSA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.8331,86.6144
"PURNIA EAST",Fruits,2012,9,18,Mango,PURNEA,0,JAYAD,HORTICULTURE,BIHAR,"mango stem borer","spray carbaryl  2gmlt of water",25.7774,87.4731
RUPOULI,Fruits,2012,9,21,Mango,PURNEA,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray copper oxychloride  2gmlt of water",25.7774,87.4731
"PURNIA EAST",Fruits,2012,11,6,Mango,PURNEA,0,nan,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",25.7774,87.4731
"PURNIA EAST",Fruits,2012,11,28,Mango,PURNEA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.7774,87.4731
DHAMDAHA,Fruits,2012,12,7,Mango,PURNEA,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray paste of tutiya  lime",25.7774,87.4731
"PURNIA EAST",Fruits,2012,12,10,Mango,PURNEA,0,nan,HORTICULTURE,BIHAR,"mango stem borer","SPRAY CARBARYL  2GMLT OF WATER",25.7774,87.4731
DHAMDAHA,Fruits,2012,12,12,Mango,PURNEA,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",25.7774,87.4731
BARARI,Fruits,2012,7,23,Mango,KATIHAR,0,nan,HORTICULTURE,BIHAR,"mango stem borer","spray carbaryl  2gmlt of water",25.5586,87.6457
AMDABAD,Fruits,2012,11,1,Mango,KATIHAR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.5586,87.6457
AZAMNAGAR,Fruits,2012,11,8,Mango,KATIHAR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.5586,87.6457
KADWA,Fruits,2012,11,30,Mango,KATIHAR,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.5586,87.6457
CHAUSA,Fruits,2012,7,27,Mango,BUXAR,76,JAYAD,HORTICULTURE,BIHAR,"STEM BORER OF MANGO","SPRAY DDVP  1:100",25.5045,84.1097
BRAHMPUR,Fruits,2012,9,18,Mango,BUXAR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.5045,84.1097
BUXAR,Fruits,2012,9,25,Mango,BUXAR,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.5045,84.1097
BUXAR,Fruits,2012,10,3,Mango,BUXAR,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.5045,84.1097
"0   ",Fruits,2012,12,10,Mango,KAIMUR,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray mixture of cuso4lime",24.9755,83.5768
"0   ",Fruits,2012,12,24,Mango,KAIMUR,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",24.9755,83.5768
JEHANABAD,Fruits,2012,9,25,Mango,JEHANABAD,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.153,85.0065
JEHANABAD,Fruits,2012,10,5,Mango,JEHANABAD,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.153,85.0065
HULASGANJ,Fruits,2012,11,7,Mango,JEHANABAD,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.153,85.0065
WARISALIGANJ,Fruits,2012,9,28,Mango,NAWADHA,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.6441,85.9065
AKBARPUR,Fruits,2012,11,18,Mango,NAWADHA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.6441,85.9065
RAJAULI,Fruits,2012,11,23,Mango,NAWADHA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",25.6441,85.9065
POTHIA,Fruits,2012,10,16,Mango,KISHANGANJ,"Plant Protection",JAYAD,HORTICULTURE,BIHAR,"Stem borer in mango","Make paste of lime and CuSO4  and apply it on stem after that spray  imidachloprid  1ml3lit of water",26.2984,87.9467
BAHADURGANJ,Fruits,2012,11,18,Mango,KISHANGANJ,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.2984,87.9467
FORBESGANJ,Fruits,2012,11,28,Mango,ARARIA,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.2651,87.3699
KISHANPUR,Fruits,2012,12,7,Mango,SUPAUL,0,KHARIF,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARYL  2GMLT OF WATER",26.2768,86.796
PAROO,Fruits,2012,4,5,Mango,MUZAFFARPUR,76,RABI,HORTICULTURE,BIHAR,"STEM BORER IN MANGO","SPRAY CARBARIL  25GMLITOF WATER",26.1483,85.3316
MARWAN,Fruits,2012,9,20,Mango,MUZAFFARPUR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.1483,85.3316
MARWAN,Fruits,2012,9,20,Mango,MUZAFFARPUR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango",nan,26.1483,85.3316
KANTI,Fruits,2012,10,1,Mango,MUZAFFARPUR,0,JAYAD,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.1483,85.3316
PAROO,Fruits,2012,10,22,Mango,MUZAFFARPUR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.1483,85.3316
"0   ",Fruits,2012,11,1,Mango,MUZAFFARPUR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.1483,85.3316
BOCHAHAN,Fruits,2012,11,20,Mango,MUZAFFARPUR,0,nan,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.1483,85.3316
"0   ",Fruits,2012,11,29,Mango,MUZAFFARPUR,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.1483,85.3316
KANTI,Fruits,2012,12,1,Mango,MUZAFFARPUR,0,KHARIF,HORTICULTURE,BIHAR,"stem borer in mango","spray carbaryl  2gmlt of water",26.1483,85.3316
JAMBUGHODA,Fruits,2012,12,16,Mango,"PANCH MAHAL",76,nan,HORTICULTURE,GUJARAT,"ask mango stem borer","i suggest chloropyriphos quinalphos sprey",22.385,71.7453
"0   ",Fruits,2012,7,4,Mango,JUNAGADH,0,nan,HORTICULTURE,GUJARAT,"ask mango stem borer","I suggest quinalphosh insecticide",21.522,70.4582
"0   ",Fruits,2012,10,19,Mango,KANGRA,76,KHARIF,HORTICULTURE,"HIMACHAL PRADESH","how to control stem borer in Mango plants","clear the hole with wire and insert cotton wick soaked in petrolMethyl parathion2and plug the hole with mud",32.0769,76.2986
"0   ",Fruits,2012,6,21,Mango,BELGAUM,76,JAYAD,HORTICULTURE,KARNATAKA,"stem borer","add monocrotophos wit cotton plug",15.8573,74.5069
"0   ",Fruits,2012,8,22,Mango,BELGAUM,76,nan,HORTICULTURE,KARNATAKA,"stem borer","ddvp spray 2mll",15.8573,74.5069
"0   ",Fruits,2012,9,24,Mango,BELGAUM,76,nan,HORTICULTURE,KARNATAKA,"stem borer","apply alluminium phosphide tablet",15.8573,74.5069
"0   ",Fruits,2012,12,24,Mango,BELGAUM,0,nan,HORTICULTURE,KARNATAKA,"stem borer in mango","4gm carborilltr of water",15.8573,74.5069
"0   ",Fruits,2012,5,31,Mango,BIDAR,76,nan,HORTICULTURE,KARNATAKA,"stem borer","dichlorovas drops into the affected parts",18.0207,77.2487
SINDAGI,Fruits,2012,5,4,Mango,BIJAPUR,76,nan,HORTICULTURE,KARNATAKA,"stem borer","quinolphos 2mllt",16.827,75.7175
"0   ",Fruits,2012,6,11,Mango,BIJAPUR,76,nan,HORTICULTURE,KARNATAKA,"stem borer","dichlorovas drops into the borer parts",16.827,75.7175
"0   ",Fruits,2012,10,19,Mango,BIJAPUR,76,nan,HORTICULTURE,KARNATAKA,"stem borer","spray dichlorovas 2mll",16.827,75.7175
"0   ",Fruits,2012,5,10,Mango,CHITRADURGA,76,nan,HORTICULTURE,KARNATAKA,"stem borer","dichlorovas drops into the affected spots",14.3049,76.5297
"0   ",Fruits,2012,9,23,Mango,CHITRADURGA,76,nan,HORTICULTURE,KARNATAKA,"stem borer","spray dichlorovas 2mll",14.3049,76.5297
"0   ",Fruits,2012,11,5,Mango,MANDYA,76,nan,HORTICULTURE,KARNATAKA,"stem borer","monocrotophos 2mlltr",12.6369,76.7275
"0   ",Fruits,2012,6,4,Mango,MYSORE,76,nan,HORTICULTURE,KARNATAKA,"stem borer","dichorovas drops into the affected parts and cover it with cotton",12.3052,76.6554
"0   ",Fruits,2012,7,23,Mango,MYSORE,76,nan,HORTICULTURE,KARNATAKA,"stem borer","put dichlorovas drops into bored part2mll",12.3052,76.6554
"0   ",Fruits,2012,8,1,Mango,MYSORE,76,nan,HORTICULTURE,KARNATAKA,"stem borer","ddvp spray 2mll",12.3052,76.6554
"0   ",Fruits,2012,10,12,Mango,"BANGALORE RURAL",76,nan,HORTICULTURE,KARNATAKA,"stem borer","apply dichlorovas some drops to the damage part",13.0011,77.3361
BAIHAR,Fruits,2012,10,21,Mango,BALAGHAT,76,KHARIF,HORTICULTURE,"MADHYA PRADESH","MANGO STEM BORER CONTROL ","APPLY PASTE OF  CHLORPYRIPHOSE  ON STEMS OF PLANTS ",21.8612,80.3237
"0   ",Fruits,2012,12,5,Mango,BHOPAL,76,KHARIF,HORTICULTURE,"MADHYA PRADESH","mango stem borer control ","apply 100 gm  phorate 10 g    plant ",23.2585,77.402
"0   ",Fruits,2012,12,6,Mango,THANE,76,nan,HORTICULTURE,MAHARASHTRA,"attack of stem borer on mango","inject chloropyriphose 20ml",19.1943,72.9702
"0   ",Fruits,2012,12,15,Mango,RAIGARH,76,JAYAD,HORTICULTURE,MAHARASHTRA,"ATTACK OF STEM BORER","USE CHLOROPYRIPHOS",19.0505,73.0654
SINNAR,Fruits,2012,8,2,Mango,NASIK,76,JAYAD,HORTICULTURE,MAHARASHTRA,"MANGO STEM BORER","INJECT NUWAN IN  AFFTECTED HOLES",19.9613,73.8317
"0   ",Fruits,2012,12,13,Mango,NASIK,76,JAYAD,HORTICULTURE,MAHARASHTRA,"ATTACK OF STEM BORER","USE CHLOROPYRIPHOS",19.9613,73.8317
"0   ",Fruits,2012,12,23,Mango,NASIK,76,nan,HORTICULTURE,MAHARASHTRA,"attack of stem borer on mango","inject chlropyriphose",19.9613,73.8317
"0   ",Fruits,2012,12,17,Mango,DHULE,76,JAYAD,HORTICULTURE,MAHARASHTRA,"ATTACK OF STEM BORER","USE CHLOROPYRIPHOS",21.1305,74.4901
"0   ",Fruits,2012,5,16,Mango,AHMADNAGAR,0,RABI,HORTICULTURE,MAHARASHTRA,"pestiside for stem borer","noovan 10 ml in 1 lit",19.0744,74.722
AKOLE,Fruits,2012,5,16,Mango,AHMADNAGAR,76,RABI,HORTICULTURE,MAHARASHTRA,"stem borer","apply thiodicarb  30 mlpump",19.0744,74.722
AKOLE,Fruits,2012,5,16,Mango,AHMADNAGAR,76,RABI,HORTICULTURE,MAHARASHTRA,"soil pest attach stem borer of mango","use regent danedar 250gmplant",19.0744,74.722
"0   ",Fruits,2012,5,18,Mango,AHMADNAGAR,76,nan,HORTICULTURE,MAHARASHTRA,"attack of stem borer","inject noovan in hoie 10ml",19.0744,74.722
"0   ",Fruits,2012,5,19,Mango,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"STEM BORER ON MANGO","CONTROL OF STEB BORER LARVE BY EJECTING NION INSECTICIDE 10ml1lit of water SOLUTION BY ENJECTION IN THE INFECTED HOLE OF LARVE",19.0744,74.722
"0   ",Fruits,2012,6,24,Mango,AHMADNAGAR,76,JAYAD,HORTICULTURE,MAHARASHTRA,"stem borer",rogar,19.0744,74.722
"0   ",Fruits,2012,9,24,Mango,AHMADNAGAR,76,JAYAD,HORTICULTURE,MAHARASHTRA,"MANGO STEM BORER","Keep the orchard clean and healthy Remove the webs from tree trunks and put monocrotophos 005 or DDVP 005 in each hole and plug them with mud",19.0744,74.722
AKOLE,Fruits,2012,11,6,Mango,AHMADNAGAR,76,JAYAD,HORTICULTURE,MAHARASHTRA,"ATTACK OF STEM BORER","USE CHLOROPYRIPHOS",19.0744,74.722
