BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
"0   ",0,2009,9,11,Banana,KOLASIB,2,JAYAD,HORTICULTURE,MIZORAM,"ASKING ABOUT THE CONTROL OF PANAMA DISEASE IN BANANA CROPS","SUGGESTED TO DRENCHING THE SOIL WITH 10 BORDEAUX MIXTURE OR 005 WITH BAVISTIN",24.2313,92.6766
"0   ",0,2010,12,17,Banana,DHUBRI,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.1323,90.125
"0   ",0,2010,12,19,Banana,KOKRAJHAR,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PL",26.4912,90.1215
BOKO,0,2010,5,20,Banana,KAMRUP,75,RABI,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA","SUGGESTED THAT 10 CENTIMETER HOLE SHOULD BE MADE IN THE DISEASED CORM AT AN ANGLE OF 45 DEGREETHE HOLE SHOULD BE FILLED WITH 3ML OF 220GRAMLITER OF WATERCARBENDAZIM SOLUTION DURING 5TH7TH AND 9 TH MOTH OF PLANTING",26.1469,91.2227
"0   ",0,2010,12,2,Banana,KAMRUP,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION",26.1469,91.2227
"0   ",0,2010,12,2,Banana,KAMRUP,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG",nan,26.1469,91.2227
"0   ",0,2010,12,4,Banana,KAMRUP,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION",26.1469,91.2227
GORESWAR,0,2010,12,28,Banana,KAMRUP,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.1469,91.2227
BONGAON,0,2010,12,29,Banana,KAMRUP,"Plant Protection",nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.1469,91.2227
"0   ",0,2010,5,24,Banana,BARPETA,75,RABI,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA","SUGGESTED TO MAKE  10 CENTIMETER HOLE IN THE DISEASED CORM AT AN ANGLE OF 45 DEGREETHE HOLE IS FILLED WITH 3ML OF 220GRAMLITER OF WATER CARBENDAZIM SOLUTION",26.3459,91.0397
"0   ",0,2010,11,15,Banana,BARPETA,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.3459,91.0397
"0   ",0,2010,12,4,Banana,BARPETA,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.3459,91.0397
"0   ",0,2010,12,6,Banana,BARPETA,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.3459,91.0397
"0   ",0,2010,12,16,Banana,BARPETA,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.3459,91.0397
CHENGA,0,2010,12,24,Banana,BARPETA,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT LETS",26.3459,91.0397
"0   ",0,2010,12,26,Banana,BARPETA,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.3459,91.0397
"0   ",0,2010,12,29,Banana,BARPETA,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.3459,91.0397
"0   ",0,2010,11,30,Banana,DARRANG,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHYPL",26.4373,92.0047
"0   ",0,2010,12,2,Banana,DARRANG,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION",26.4373,92.0047
"0   ",0,2010,12,15,Banana,DARRANG,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.4373,92.0047
"0   ",0,2010,12,25,Banana,DARRANG,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.4373,92.0047
"0   ",0,2010,12,31,Banana,DARRANG,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.4373,92.0047
"0   ",0,2010,7,8,Banana,NAGAON,75,JAYAD,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA","SUGGESTED THAT WHEN THE DIASEASE IS NOTICED IN EARLY STAGECHEMICAL CONTROL WILL BE EFFECTIVE10 CENTIMETER HOLE IS MADE IN THE DISEASED CORM AT AN ANGLE OF 45 DEGREETHE HOLE IS FILLED WITH 2 SOLUTION OF CARBENDAZIM DURING 5TH7TH9TH MONTH OF PLANTING",26.3314,92.7525
"0   ",0,2010,12,12,Banana,NAGAON,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PL",26.3314,92.7525
"0   ",0,2010,12,17,Banana,NAGAON,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.3314,92.7525
"0   ",0,2010,12,15,Banana,DIBRUGARH,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",27.4845,94.9019
"0   ",0,2010,12,19,Banana,DIBRUGARH,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",27.4845,94.9019
"0   ",0,2010,5,7,Banana,NALBARI,75,RABI,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA CULTIVATION","ADVISED THAT 10 CENTIMETER HOLE IS MADE IN THE DISEASED CORM AT AN ANGLE OF 45 DEGREETHE HOLE IS FILLED WITH CARBENDAZIM SOLUTION2GRAMLITER OF WATER",26.3534,91.3984
"0   ",0,2010,10,11,Banana,NALBARI,75,JAYAD,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAMALBHOG","SUGGESTED HIM THAT CHEMICAL CONTROL MEASURE IS EFFECTIVE10CENTIMETER HOLE IS MADE IN THE DISEASED CORM AT AN ANGLE OF 45 DEGREETHE HOLE IS FILLED WITH 3ML OF 220GRAMLITERCARBENDAZIM SOLUTION",26.3534,91.3984
"0   ",0,2010,11,26,Banana,NALBARI,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.3534,91.3984
"0   ",0,2010,12,3,Banana,NALBARI,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION",26.3534,91.3984
TIHU,0,2010,12,27,Banana,NALBARI,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.3534,91.3984
"0   ",0,2010,12,31,Banana,NALBARI,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.3534,91.3984
"GOLAGHAT CENTRAL",0,2010,8,25,Banana,GOLAGHAT,75,JAYAD,HORTICULTURE,ASSAM,"ASKING FOR THE CONTROL MEASURE FOR PANAMA DISEASE OF BANANA",nan,26.5108,93.9744
"GOLAGHAT CENTRAL",0,2010,8,25,Banana,GOLAGHAT,75,JAYAD,HORTICULTURE,ASSAM,"ASKING FOR THE CONTROL MEASURE AGAINST PANAMA DISEASE IN BANANA","SUGGESTED TO DRENCH THE SOIL AROUND THE PLANT WITH 1 BORDEAUX MIXTURE WHICH IS EFFECTIVE",26.5108,93.9744
MANIKPUR,0,2010,12,10,Banana,BONGAIGAON,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.48,90.558
"0   ",0,2010,12,19,Banana,MARIGOAN,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANA VARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANT",26.4074,93.2551
"0   ",0,2010,10,22,Banana,BHOJPUR,75,JAYAD,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",25.4501,84.5635
"0   ",0,2010,7,18,Banana,ROHTAS,75,JAYAD,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",24.9394,84.0197
"0   ",0,2010,3,18,Banana,"PURBA CHAMPARAN",75,KHARIF,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY BAVISTIN 25GMLITOF WATER",26.5833,84.8333
MAHUA,0,2010,3,31,Banana,VAISHALI,75,KHARIF,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY SPRAY CARBENDAZIM 25GMLITOF WATER",25.7492,85.3972
"0   ",0,2010,8,27,Banana,VAISHALI,75,JAYAD,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",25.7492,85.3972
GARAUL,0,2010,9,22,Banana,VAISHALI,75,JAYAD,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",25.7492,85.3972
"0   ",0,2010,9,11,Banana,MADHUBANI,75,JAYAD,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",26.3503,86.2296
"0   ",0,2010,9,23,Banana,MADHUBANI,75,JAYAD,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",26.3503,86.2296
"0   ",0,2010,8,3,Banana,SAMASTIPUR,75,JAYAD,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",25.7748,85.8672
"0   ",0,2010,11,12,Banana,KHAGARIA,75,KHARIF,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA",nan,25.4931,86.6982
"0   ",0,2010,11,12,Banana,KHAGARIA,75,KHARIF,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",25.4931,86.6982
"0   ",0,2010,11,29,Banana,JEHANABAD,75,KHARIF,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25 GMLITOF WATER",25.153,85.0065
"0   ",0,2010,12,14,Banana,ARARIA,75,KHARIF,HORTICULTURE,BIHAR,"PANAMA DISEASE IN BANANA","SPRAY CARBENDAZIM  25 GMLITOF WATER",26.2651,87.3699
"0   ",0,2010,12,14,Banana,ARARIA,75,KHARIF,HORTICULTURE,BIHAR,"PANAMA DISEASE ON BANANA","SPRAY CARBENDAZIM  25GMLITOF WATER",26.2651,87.3699
"0   ",0,2010,2,19,Banana,SOLAPUR,75,nan,HORTICULTURE,MAHARASHTRA,"PANAMA DISEASE ON BANANA","SPRAYING OF MERCUTI CHLORIDE 2000 PPM OR VHAPAM 110 gm IN 20 LTIOF WATER",17.8499,75.2763
"0   ",0,2010,4,25,Banana,ERODE,75,KHARIF,HORTICULTURE,TAMILNADU,"Panama Disease control measure in banana","Apply lime at 1  2 kg in the pits after removal of the affected plants Application of press mud at 5 kg per tree reduces the wilt incidence",11.4905,77.3505
"0   ",0,2010,2,13,Banana,"Cooch BIHAR",75,KHARIF,HORTICULTURE,"WEST BENGAL","PANAMA DISEASE OF BANANA","SPRAY CARBENDAZIM  1 GMLIT OF WATER",26.3224,89.4592
"0   ",0,2010,12,18,Banana,MURSHIDABAD,75,KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF PANAMA DISEASE IN BANANA","SPRAY COPPER HYDROXIDE  2 GMLT OF WATER",24.1746,88.2721
"0   ",0,2010,1,29,Banana,NADIA,75,KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL PANAMA DISEASE OF BANANA","SPRAY CARBENDAZIM  1 GM  LIT OF WATER",23.4847,88.5567
"0   ",0,2010,11,2,Banana,NADIA,75,JAYAD,HORTICULTURE,"WEST BENGAL","CONTRO OF PANAMA DISEASE OR BANANA WILT","SPRAY CARBENDAZIM 1GMLIT OF WATER AND EPLAIN CULTUAL PRACTICES FOR CONTROL PANAMA DISEASE",23.4847,88.5567
"0   ",0,2010,11,9,Banana,DEOGHAR,"Agriculture Mechanization",nan,HORTICULTURE,JHARKAND,"control of panama disease of banana","cut the affected leaves ans spray mancozeb",24.4898,86.699
"0   ",0,2010,9,6,Banana,"EAST SINGHBHUM","Agriculture Mechanization",nan,HORTICULTURE,JHARKAND,"asking about control of panama disease in banana",nan,22.6132,86.3819
"0   ",0,2010,10,25,Banana,PAKUR,"Agriculture Mechanization",nan,HORTICULTURE,JHARKAND,"control measure of panama disease of banana","cut the infected leaves and spray mancozeb",24.5326,87.5932
"0   ",0,2010,10,13,Banana,RANCHI,"Agriculture Mechanization",nan,HORTICULTURE,JHARKAND,"control of panama disease of banana","spray mancozeb",23.3701,85.325
"0   ",0,2010,10,19,Banana,RANCHI,"Agriculture Mechanization",nan,HORTICULTURE,JHARKAND,"control of panama disease of banana","cut the affected leaves and spray mancozeb",23.3701,85.325
"0   ",0,2010,10,29,Banana,RANCHI,"Agriculture Mechanization",nan,HORTICULTURE,JHARKAND,"control of panama disease of banana","cut the affected leaves and spray mancozeb 75wp",23.3701,85.325
"0   ",0,2010,10,11,Banana,SAHIBGANJ,"Agriculture Mechanization",nan,HORTICULTURE,JHARKAND,"control of panama disease of banana","spray mancozeb 75 wp",25.032,87.6918
KHARMUZA,Fruits,2011,9,9,Banana,GOALPARA,75,JAYAD,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.0492,90.6002
DUDHANI,Fruits,2011,11,13,Banana,GOALPARA,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.0492,90.6002
MATIA,Fruits,2011,12,5,Banana,GOALPARA,75,KHARIF,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.0492,90.6002
DOTOMA,Fruits,2011,8,4,Banana,KOKRAJHAR,75,JAYAD,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.4912,90.1215
BONGAON,0,2011,3,15,Banana,KAMRUP,75,KHARIF,HORTICULTURE,ASSAM,"ASKING FOR THE CONTROL MEASURE AGAINST PANAMA DISEASE IN BANANA","REPLIED THAT SOIL DRENCHING WITH BAVISTIN SOLUTION  005 WILL BE EFFECTIVE AGAINST THE SAME",26.1469,91.2227
KAMALPURPT,0,2011,3,16,Banana,KAMRUP,75,nan,HORTICULTURE,ASSAM,"ASKING ABOUT THE CONTROL MEASURE TO CONTROL PANAMA DISEASE IN BANANAVARIETY-MALBHOG","SUGGESTED TO MAKE  10 CENTIMETR HOLE IN DISEASED CORM AT AN ANGLE OF 45730THE HOLE IS FILLED WITH 220GRAMLITERCARBENDAZIM SOLUTION  AND ALSO TO PLANT HEALTHY PLANTING MATERIALS",26.1469,91.2227
